ORDER_ID,CUSTOMER_ID,ORDER_DATE,SHIP_DATE,STATUS,TOTAL_AMOUNT,DISCOUNT_PCT,PAYMENT_METHOD,REGION,SALES_REP_ID
9485,1931,2024-10-19,,PENDING,32567.03,15.79,Credit Card,North,2024
9486,1065,2025-07-06,,PENDING,69085.97,11.46,UPI,North,2030
9487,6455,2024-04-06,,PENDING,66449.86,3.51,COD,South,2023
9488,5821,2024-09-01,2024-09-09,DELIVERED,211888.48,11.89,Wallet,East,2002
9489,5220,2024-03-12,2024-03-22,DELIVERED,209701.86,18.36,Wallet,North,2032
9490,2035,2023-04-19,2023-04-27,DELIVERED,22088.61,11.13,Debit Card,North,2011
9491,4855,2025-01-16,2025-01-25,SHIPPED,123251.85,0.69,Wallet,West,2036
9492,4482,2023-01-17,,PENDING,107099.68,1.61,Debit Card,South,2004
9493,5978,2024-12-11,,CANCELLED,157875.9,14.25,COD,North,2025
9494,5683,2025-05-07,2025-05-15,DELIVERED,137104.32,0.0,Wallet,South,2006
9495,1178,2024-09-18,2024-09-23,DELIVERED,27879.35,15.76,Net Banking,East,2016
9496,4182,2023-06-17,2023-06-27,DELIVERED,76667.86,0.0,Wallet,South,2004
9497,6380,2025-09-29,2025-10-09,DELIVERED,33858.72,9.9,COD,West,2022
9498,5484,2025-03-28,2025-04-04,SHIPPED,203287.11,8.13,Debit Card,South,2001
9499,3174,2025-02-25,,PENDING,42356.83,12.46,Wallet,South,2046
9500,6098,2023-12-22,2023-12-24,DELIVERED,36662.13,0.0,Debit Card,North,2008
9501,6281,2025-06-27,2025-07-04,DELIVERED,78360.76,8.22,Credit Card,East,2047
9502,3903,2025-03-31,2025-04-04,DELIVERED,111939.47,0.0,Net Banking,North,2003
9503,5042,2024-03-02,2024-03-10,SHIPPED,241013.15,19.29,COD,South,2033
9504,3948,2023-07-11,2023-07-17,DELIVERED,151875.92,0.0,COD,West,2049
9505,4723,2025-06-08,2025-06-12,SHIPPED,156743.92,0.0,Debit Card,East,2003
9506,3237,2025-04-25,2025-05-05,DELIVERED,103902.76,19.28,UPI,South,2044
9507,4938,2025-10-17,2025-10-26,DELIVERED,185039.72,5.78,Net Banking,West,2022
9508,4654,2023-10-18,2023-10-22,DELIVERED,157864.46,0.0,UPI,West,2039
9509,2303,2023-06-04,2023-06-07,DELIVERED,157030.93,0.0,Net Banking,North,2013
9510,6278,2024-06-14,2024-06-21,SHIPPED,32111.19,6.53,Wallet,West,2001
9511,4688,2024-12-19,2024-12-24,SHIPPED,58569.02,0.25,Debit Card,East,2027
9512,1943,2023-05-12,2023-05-13,SHIPPED,244731.66,2.64,COD,North,2049
9513,3957,2024-11-29,2024-12-04,DELIVERED,211166.23,0.0,Wallet,North,2006
9514,2391,2023-06-16,2023-06-22,DELIVERED,241359.63,18.12,Net Banking,North,2032
9515,5119,2025-07-02,2025-07-06,DELIVERED,213300.43,0.0,Debit Card,West,2033
9516,6028,2025-06-16,,CANCELLED,189379.13,17.73,UPI,South,2011
9517,5487,2024-05-14,2024-05-17,DELIVERED,17683.03,8.19,UPI,South,2038
9518,3325,2023-07-06,2023-07-14,DELIVERED,65810.28,0.0,COD,South,2002
9519,2255,2024-07-12,,CANCELLED,108759.9,0.0,Debit Card,South,2027
9520,2428,2025-03-16,2025-03-18,DELIVERED,89377.64,0.0,Net Banking,East,2001
9521,6247,2025-07-26,2025-07-31,DELIVERED,154487.77,0.0,Wallet,North,2027
9522,2489,2023-03-16,2023-03-23,SHIPPED,225310.74,0.0,Wallet,West,2021
9523,1386,2023-04-14,2023-04-16,DELIVERED,27280.91,0.0,Credit Card,South,2004
9524,3139,2025-01-25,2025-01-26,DELIVERED,14404.85,9.41,Wallet,North,2009
9525,1261,2023-12-13,,PENDING,78315.8,0.0,Debit Card,South,2036
9526,2351,2025-09-18,2025-09-26,SHIPPED,39834.04,17.54,COD,West,2016
9527,3030,2023-05-22,2023-05-31,SHIPPED,212242.94,0.0,COD,North,2024
9528,1228,2023-09-18,,PENDING,26385.25,19.46,Credit Card,East,2040
9529,4261,2023-02-26,2023-02-28,DELIVERED,223684.9,11.77,Debit Card,East,2031
9530,4097,2024-08-02,2024-08-08,SHIPPED,108317.28,14.95,Credit Card,West,2008
9531,6481,2025-06-22,2025-06-26,DELIVERED,221284.61,0.0,UPI,South,2004
9532,4350,2025-09-20,,PENDING,239370.22,7.06,Credit Card,South,2046
9533,2456,2024-02-07,,CANCELLED,47182.89,0.0,UPI,North,2029
9534,4104,2024-02-05,2024-02-11,DELIVERED,151060.46,0.0,Net Banking,West,2010
9535,1016,2023-05-17,,PENDING,8288.53,0.0,Net Banking,East,2004
9536,4738,2025-04-10,2025-04-19,SHIPPED,143250.83,13.79,COD,North,2043
9537,1538,2024-10-15,2024-10-22,DELIVERED,62918.21,0.0,Wallet,West,2021
9538,3581,2025-11-29,2025-12-09,SHIPPED,175832.46,0.0,COD,West,2033
9539,2256,2023-04-11,2023-04-18,DELIVERED,72608.39,18.05,Credit Card,South,2025
9540,4796,2023-09-04,2023-09-08,DELIVERED,13708.53,0.0,UPI,North,2021
9541,2117,2024-05-22,2024-05-29,DELIVERED,209089.48,0.0,Debit Card,East,2036
9542,3490,2023-04-20,2023-04-23,DELIVERED,189047.94,15.31,Credit Card,South,2016
9543,2912,2023-11-10,2023-11-18,SHIPPED,82971.1,7.74,Wallet,South,2050
9544,3968,2025-08-26,2025-09-01,DELIVERED,187186.46,4.77,Net Banking,North,2032
9545,1068,2025-03-27,2025-04-02,DELIVERED,66373.11,3.96,Net Banking,South,2047
9546,2159,2023-05-28,2023-06-04,DELIVERED,101177.99,9.97,Credit Card,North,2010
9547,1841,2023-07-27,2023-07-29,SHIPPED,93622.25,19.07,UPI,South,2007
9548,3905,2023-03-28,,PENDING,196499.18,6.14,Debit Card,East,2024
9549,4685,2023-11-08,2023-11-10,DELIVERED,91203.37,16.6,UPI,North,2012
9550,3909,2025-10-07,,PENDING,163967.17,19.79,Net Banking,North,2002
9551,1419,2023-06-29,2023-07-02,DELIVERED,193727.34,0.0,Credit Card,East,2001
9552,4040,2024-12-11,,PENDING,187996.63,0.0,Debit Card,East,2012
9553,6154,2023-09-29,2023-10-02,DELIVERED,90765.46,8.61,COD,North,2046
9554,1388,2025-04-27,2025-05-05,DELIVERED,31978.14,0.0,UPI,West,2012
9555,5224,2025-07-14,,PENDING,12096.77,19.52,Wallet,South,2041
9556,6454,2025-08-03,2025-08-05,DELIVERED,50759.54,0.0,COD,East,2031
9557,5143,2023-08-27,2023-09-04,DELIVERED,111832.8,3.4,Wallet,South,2038
9558,5859,2023-09-17,2023-09-24,DELIVERED,153653.78,0.0,UPI,West,2038
9559,1280,2023-07-17,2023-07-20,DELIVERED,168407.56,3.33,UPI,West,2014
9560,5816,2024-04-13,2024-04-20,DELIVERED,219679.51,7.49,COD,North,2012
9561,2994,2025-03-16,2025-03-26,DELIVERED,164520.29,14.38,Net Banking,North,2017
9562,2683,2024-03-24,2024-03-30,DELIVERED,31430.5,3.81,Debit Card,North,2003
9563,1754,2024-04-29,2024-05-01,DELIVERED,151999.98,6.59,Debit Card,South,2030
9564,1236,2024-05-06,2024-05-12,DELIVERED,9580.19,15.38,Debit Card,South,2030
9565,5519,2023-11-28,2023-12-04,DELIVERED,226410.51,0.0,Net Banking,North,2020
9566,1120,2025-03-13,2025-03-22,SHIPPED,218993.11,15.59,Debit Card,West,2036
9567,1825,2025-06-14,,PENDING,159654.07,8.22,Net Banking,South,2037
9568,2332,2024-10-23,2024-10-26,DELIVERED,162327.83,0.0,Wallet,North,2017
9569,5372,2024-05-04,,PENDING,246684.2,0.0,Wallet,East,2016
9570,1747,2024-06-01,2024-06-06,DELIVERED,197106.21,0.0,COD,West,2014
9571,5585,2024-10-01,2024-10-07,DELIVERED,201674.06,18.63,UPI,East,2015
9572,6274,2024-07-04,2024-07-09,DELIVERED,122638.97,12.01,Net Banking,South,2020
9573,2475,2024-05-04,2024-05-10,SHIPPED,144230.43,4.96,Net Banking,North,2049
9574,2794,2025-05-12,,PENDING,30592.95,0.0,UPI,North,2036
9575,1605,2024-03-08,2024-03-16,DELIVERED,33602.02,0.0,UPI,North,2005
9576,5402,2025-11-10,,PENDING,218148.58,15.77,Debit Card,West,2020
9577,1360,2023-09-04,2023-09-09,DELIVERED,3722.96,0.79,Credit Card,West,2001
9578,4294,2025-03-19,2025-03-20,DELIVERED,227147.59,0.0,Debit Card,West,2032
9579,5889,2023-01-25,2023-02-04,DELIVERED,155472.86,6.28,Wallet,South,2002
9580,2908,2025-09-15,,CANCELLED,109101.1,12.38,Debit Card,North,2007
9581,4617,2024-11-27,,PENDING,52162.09,0.0,COD,South,2007
9582,4286,2025-01-11,,PENDING,87620.9,11.21,UPI,North,2048
9583,5259,2024-06-27,2024-07-07,DELIVERED,109267.53,0.0,Debit Card,West,2012
9584,3829,2023-03-30,2023-04-05,SHIPPED,49041.17,14.94,Credit Card,East,2042
9585,4082,2023-06-11,,PENDING,172356.65,11.87,Debit Card,North,2036
9586,3954,2025-01-31,2025-02-09,DELIVERED,171383.21,19.0,Net Banking,South,2040
9587,3339,2025-05-17,2025-05-23,SHIPPED,230073.02,12.73,Net Banking,East,2031
9588,3659,2023-05-24,2023-06-01,DELIVERED,83655.11,13.59,Credit Card,East,2038
9589,1478,2023-05-15,,PENDING,151159.58,12.78,Credit Card,West,2012
9590,5710,2023-01-23,2023-01-28,DELIVERED,204370.72,10.35,Wallet,North,2047
9591,1696,2024-01-13,2024-01-19,DELIVERED,49644.49,0.0,Wallet,North,2029
9592,2796,2025-07-25,,CANCELLED,147296.67,3.35,Wallet,South,2026
9593,6193,2024-03-17,2024-03-21,DELIVERED,223687.23,6.18,Wallet,East,2041
9594,3928,2025-03-05,2025-03-10,DELIVERED,97595.15,13.4,Wallet,East,2039
9595,2310,2023-12-30,,CANCELLED,50263.65,0.0,Wallet,North,2046
9596,3942,2023-08-26,,PENDING,173256.54,15.62,COD,South,2047
9597,5366,2024-05-31,2024-06-03,DELIVERED,230260.07,0.0,Debit Card,South,2011
9598,5406,2024-01-23,,PENDING,220789.01,16.02,COD,South,2043
9599,4002,2025-12-27,2025-12-29,DELIVERED,89904.67,0.0,Wallet,East,2006
9600,2127,2025-08-09,2025-08-15,SHIPPED,73516.42,5.64,Wallet,West,2022
9601,4897,2023-08-26,2023-09-04,DELIVERED,198852.69,13.23,Net Banking,East,2014
9602,4480,2023-11-10,,PENDING,131597.53,2.09,Wallet,North,2043
9603,1949,2024-01-21,2024-01-25,DELIVERED,3790.99,17.8,Credit Card,South,2019
9604,5037,2024-12-14,2024-12-22,SHIPPED,234385.81,0.0,Net Banking,South,2034
9605,3863,2023-05-11,,PENDING,123176.39,0.64,COD,North,2012
9606,2881,2025-03-15,2025-03-22,DELIVERED,55124.09,0.0,UPI,North,2029
9607,4462,2023-08-24,2023-09-02,DELIVERED,43549.69,0.0,Wallet,East,2043
9608,5980,2023-04-18,2023-04-28,DELIVERED,224252.28,12.36,Net Banking,East,2024
9609,3312,2023-06-25,2023-06-29,DELIVERED,205900.69,0.0,Debit Card,East,2032
9610,4085,2024-08-06,2024-08-16,DELIVERED,182501.79,0.0,Net Banking,North,2030
9611,5498,2025-05-27,2025-06-06,DELIVERED,195615.71,19.75,UPI,South,2010
9612,5293,2025-07-07,2025-07-11,DELIVERED,201259.08,19.58,COD,West,2022
9613,4455,2023-07-24,2023-07-26,DELIVERED,88543.29,0.0,Credit Card,South,2005
9614,3366,2023-06-11,2023-06-18,DELIVERED,32190.81,0.0,COD,East,2014
9615,5950,2025-06-25,2025-07-01,DELIVERED,94070.96,14.08,Wallet,North,2048
9616,4646,2025-08-06,2025-08-10,DELIVERED,35437.19,2.0,UPI,North,2020
9617,3269,2023-04-18,2023-04-22,DELIVERED,10079.5,0.0,Debit Card,North,2013
9618,3673,2023-09-25,2023-10-03,DELIVERED,22310.09,0.0,UPI,South,2005
9619,6287,2023-07-27,,CANCELLED,96267.19,0.0,COD,West,2041
9620,1312,2024-11-02,2024-11-12,DELIVERED,45401.99,9.53,Net Banking,West,2047
9621,1317,2025-11-27,,PENDING,183430.33,0.0,UPI,East,2009
9622,3064,2023-01-27,2023-01-28,DELIVERED,197074.08,0.66,Credit Card,North,2041
9623,1172,2023-05-09,2023-05-11,DELIVERED,200058.73,0.0,COD,South,2017
9624,1768,2023-03-22,2023-04-01,SHIPPED,35367.0,19.09,COD,South,2039
9625,1814,2025-06-09,2025-06-13,DELIVERED,162969.31,9.71,Net Banking,West,2049
9626,4318,2023-02-21,2023-02-26,DELIVERED,46250.59,3.56,Credit Card,South,2009
9627,3416,2025-09-15,2025-09-18,DELIVERED,40782.24,4.16,Debit Card,South,2007
9628,2419,2023-04-16,2023-04-24,DELIVERED,53499.18,0.0,UPI,North,2041
9629,3625,2023-06-24,,CANCELLED,114942.41,13.74,UPI,North,2021
9630,1791,2025-01-20,,CANCELLED,94303.49,0.0,Credit Card,South,2039
9631,2585,2023-10-24,2023-10-30,DELIVERED,161021.8,3.28,Credit Card,West,2003
9632,2804,2025-01-09,2025-01-18,SHIPPED,28171.12,0.0,Credit Card,West,2036
9633,5631,2025-09-18,2025-09-25,DELIVERED,247004.58,17.02,Wallet,South,2020
9634,5854,2025-10-28,,CANCELLED,831.07,0.0,UPI,North,2020
9635,3204,2025-08-04,2025-08-08,DELIVERED,25469.62,19.89,Net Banking,South,2033
9636,4213,2025-05-26,2025-05-29,DELIVERED,70177.62,0.0,Wallet,South,2015
9637,2028,2025-11-18,2025-11-27,DELIVERED,19913.04,15.71,Debit Card,South,2012
9638,4300,2024-05-23,2024-05-28,DELIVERED,19710.66,14.51,COD,West,2036
9639,3150,2025-11-30,,CANCELLED,99943.74,12.49,Net Banking,East,2018
9640,3530,2025-08-10,2025-08-16,DELIVERED,212493.19,17.47,UPI,East,2038
9641,2371,2025-08-10,2025-08-16,DELIVERED,139089.25,0.0,Credit Card,North,2037
9642,1863,2025-02-01,2025-02-04,DELIVERED,157045.05,5.08,Wallet,East,2008
9643,1723,2024-06-13,2024-06-18,DELIVERED,129198.43,15.18,UPI,South,2036
9644,2516,2025-09-02,2025-09-10,DELIVERED,238875.37,0.0,COD,East,2025
9645,5398,2023-07-20,2023-07-26,DELIVERED,93330.67,18.21,COD,South,2024
9646,1264,2023-02-04,2023-02-10,DELIVERED,33796.71,1.18,UPI,West,2037
9647,2630,2023-07-01,2023-07-02,DELIVERED,247415.34,16.88,Wallet,East,2039
9648,2501,2024-04-05,,CANCELLED,161213.49,0.0,COD,West,2044
9649,3917,2025-10-08,2025-10-15,DELIVERED,177649.22,8.52,Net Banking,South,2048
9650,6085,2023-12-08,2023-12-11,DELIVERED,9557.04,0.0,Debit Card,South,2048
9651,5090,2024-05-23,2024-05-30,DELIVERED,9610.63,0.0,COD,East,2048
9652,5743,2023-04-09,2023-04-18,DELIVERED,179715.89,0.0,Net Banking,North,2023
9653,1631,2023-01-27,2023-01-31,DELIVERED,61306.25,13.38,Wallet,North,2005
9654,5902,2024-05-03,2024-05-07,SHIPPED,136494.83,18.25,Credit Card,East,2046
9655,5436,2023-09-25,2023-10-04,DELIVERED,23254.4,0.0,Credit Card,South,2027
9656,6227,2024-02-13,2024-02-18,SHIPPED,120468.07,0.0,COD,West,2030
9657,2297,2024-09-29,,PENDING,20293.5,6.26,Net Banking,South,2014
9658,4995,2025-05-02,,PENDING,194002.81,5.43,UPI,South,2017
9659,3102,2023-04-06,2023-04-15,SHIPPED,230573.18,16.24,COD,East,2042
9660,3963,2023-11-06,2023-11-15,DELIVERED,201365.3,2.95,Wallet,West,2019
9661,3295,2023-03-10,,PENDING,114602.16,19.32,COD,East,2019
9662,4801,2025-01-23,,PENDING,48324.5,0.0,Wallet,North,2034
9663,3714,2025-09-04,2025-09-08,DELIVERED,196289.54,7.87,COD,East,2007
9664,5971,2025-06-27,2025-07-02,SHIPPED,118564.42,2.62,COD,West,2029
9665,2964,2023-12-24,,PENDING,218847.51,6.33,Credit Card,East,2003
9666,2641,2025-09-23,,PENDING,248892.85,0.0,Net Banking,South,2043
9667,3078,2024-09-24,2024-10-03,DELIVERED,35912.98,11.29,UPI,North,2018
9668,2475,2025-02-15,2025-02-25,DELIVERED,60162.73,17.19,COD,North,2045
9669,2660,2024-06-25,2024-06-26,DELIVERED,27915.51,0.0,Debit Card,North,2040
9670,3048,2025-09-14,,PENDING,106609.9,12.65,Credit Card,North,2040
9671,2225,2025-08-18,2025-08-23,DELIVERED,24714.52,7.28,Debit Card,North,2026
9672,6043,2024-11-15,2024-11-16,DELIVERED,153657.64,13.88,UPI,North,2002
9673,2355,2023-08-03,2023-08-05,SHIPPED,36156.89,0.0,Wallet,South,2034
9674,5343,2025-01-14,2025-01-16,DELIVERED,160052.84,0.0,UPI,South,2050
9675,3227,2025-01-29,2025-02-02,DELIVERED,7136.21,0.0,UPI,East,2047
9676,3554,2024-06-08,2024-06-10,DELIVERED,98659.82,6.86,Net Banking,North,2047
9677,5631,2023-12-05,2023-12-15,SHIPPED,215506.4,0.0,Credit Card,North,2041
9678,4013,2023-11-17,2023-11-24,DELIVERED,64040.61,15.57,UPI,South,2038
9679,4974,2023-03-31,,CANCELLED,83442.93,0.0,Net Banking,East,2027
9680,5635,2023-11-23,2023-11-24,DELIVERED,187239.49,0.0,COD,South,2019
9681,5766,2023-02-21,2023-03-01,SHIPPED,35672.02,15.7,COD,South,2025
9682,4428,2025-10-18,2025-10-22,DELIVERED,32354.78,19.73,Wallet,East,2017
9683,4828,2024-06-03,2024-06-08,DELIVERED,146541.22,11.59,Credit Card,East,2037
9684,1615,2024-06-22,2024-07-01,DELIVERED,34993.66,0.0,COD,North,2047
9685,2940,2025-10-31,2025-11-08,DELIVERED,66520.16,12.86,Credit Card,West,2024
9686,2898,2025-12-26,,PENDING,83881.66,0.0,Wallet,East,2005
9687,5863,2024-11-10,2024-11-18,DELIVERED,193540.21,17.84,Credit Card,North,2049
9688,1714,2025-12-25,2025-12-26,DELIVERED,170170.49,4.27,COD,East,2046
9689,2041,2023-02-04,2023-02-12,SHIPPED,42434.9,0.0,UPI,East,2045
9690,4786,2025-03-19,2025-03-24,SHIPPED,78727.43,13.89,Wallet,South,2039
9691,5830,2024-11-03,2024-11-05,DELIVERED,242109.26,0.0,Debit Card,South,2025
9692,3117,2023-12-18,2023-12-27,DELIVERED,109262.49,0.0,Debit Card,South,2047
9693,6067,2025-11-27,2025-12-07,DELIVERED,217125.3,5.55,Net Banking,North,2037
9694,3762,2024-06-14,2024-06-16,DELIVERED,82353.49,0.0,COD,East,2015
9695,5196,2024-08-03,,PENDING,90141.6,0.0,Wallet,North,2036
9696,4798,2025-05-18,2025-05-23,DELIVERED,243868.5,0.0,COD,North,2011
9697,4796,2023-04-14,2023-04-19,DELIVERED,159938.31,0.0,Debit Card,South,2045
9698,3764,2023-11-13,2023-11-17,DELIVERED,231582.52,1.72,Net Banking,North,2013
9699,3209,2024-10-22,,PENDING,226456.45,1.61,UPI,West,2039
9700,4414,2025-11-02,2025-11-03,DELIVERED,5058.9,0.0,Debit Card,South,2010
9701,4547,2025-04-16,2025-04-26,SHIPPED,122519.69,16.66,Net Banking,South,2020
9702,4488,2024-10-18,,CANCELLED,171728.47,0.0,UPI,North,2001
9703,1571,2024-10-16,,CANCELLED,135964.19,0.0,UPI,North,2003
9704,4908,2023-02-01,2023-02-11,DELIVERED,142089.1,13.98,Net Banking,West,2042
9705,5128,2023-11-26,2023-12-02,DELIVERED,27429.7,0.0,COD,North,2027
9706,5404,2024-10-21,2024-10-30,SHIPPED,36599.44,10.29,Credit Card,East,2008
9707,4555,2025-11-24,2025-11-30,DELIVERED,134575.29,4.51,UPI,West,2014
9708,4339,2025-07-21,2025-07-25,SHIPPED,223006.31,0.0,UPI,South,2005
9709,6185,2024-04-28,,PENDING,2183.69,1.6,Debit Card,North,2004
9710,1557,2024-05-18,,CANCELLED,228015.65,16.71,Net Banking,East,2028
9711,1485,2024-01-15,2024-01-19,DELIVERED,125862.94,0.0,Net Banking,South,2046
9712,2104,2024-04-11,2024-04-20,DELIVERED,190693.7,18.15,Wallet,North,2022
9713,3905,2024-11-10,2024-11-14,DELIVERED,158572.3,13.57,COD,West,2039
9714,5725,2024-04-13,,PENDING,195673.35,3.07,Credit Card,West,2034
9715,1113,2025-12-31,,PENDING,166240.26,14.26,COD,North,2001
9716,1529,2025-04-18,2025-04-26,DELIVERED,136886.56,2.96,COD,West,2013
9717,4831,2024-03-07,2024-03-15,DELIVERED,72861.73,0.0,UPI,West,2021
9718,1896,2024-01-18,2024-01-24,DELIVERED,9929.0,14.22,Net Banking,East,2029
9719,3039,2024-06-10,2024-06-15,DELIVERED,249974.27,0.0,Debit Card,West,2031
9720,2016,2025-09-08,,PENDING,125447.67,17.1,UPI,West,2025
9721,6246,2023-03-20,,CANCELLED,148340.53,10.04,Wallet,North,2007
9722,3099,2025-10-08,2025-10-09,DELIVERED,103179.35,4.83,Credit Card,South,2009
9723,1338,2024-01-24,2024-01-29,DELIVERED,170914.86,0.0,Debit Card,East,2033
9724,2131,2024-06-04,2024-06-11,DELIVERED,113359.62,2.59,Debit Card,West,2032
9725,3228,2023-09-02,2023-09-08,DELIVERED,47001.41,5.41,COD,East,2033
9726,4796,2023-01-09,2023-01-19,DELIVERED,137104.38,0.0,Wallet,South,2040
9727,4837,2023-08-18,,PENDING,173766.94,19.16,COD,East,2023
9728,3915,2023-06-19,2023-06-27,DELIVERED,45546.49,0.0,Debit Card,West,2045
9729,1143,2024-05-30,2024-06-04,DELIVERED,78905.53,0.0,Debit Card,South,2034
9730,3385,2025-10-05,2025-10-09,DELIVERED,183569.13,13.73,Net Banking,West,2018
9731,2627,2025-12-30,,CANCELLED,190712.99,0.0,Net Banking,North,2048
9732,4974,2023-02-18,2023-02-28,DELIVERED,120958.0,18.59,COD,North,2047
9733,2385,2024-01-13,,PENDING,78540.64,18.25,UPI,North,2005
9734,5710,2024-11-04,,CANCELLED,149727.51,0.0,Wallet,East,2037
9735,2013,2024-07-08,2024-07-17,DELIVERED,87844.8,0.64,Net Banking,East,2038
9736,2051,2025-04-27,2025-05-04,DELIVERED,7066.94,0.0,Credit Card,East,2030
9737,3735,2025-11-17,2025-11-27,SHIPPED,205403.66,0.0,Wallet,West,2028
9738,2089,2025-09-19,,PENDING,207244.81,12.91,UPI,North,2016
9739,5372,2023-06-03,2023-06-09,DELIVERED,176972.31,0.0,Debit Card,West,2030
9740,4607,2024-02-26,2024-02-28,DELIVERED,63454.57,15.6,Debit Card,South,2014
9741,3649,2023-02-16,2023-02-19,SHIPPED,69491.55,12.72,Net Banking,South,2045
9742,3850,2023-05-23,2023-05-29,DELIVERED,153854.2,0.0,Net Banking,East,2012
9743,5930,2024-04-17,2024-04-25,DELIVERED,192140.72,10.16,Credit Card,North,2018
9744,1618,2024-02-19,2024-02-20,SHIPPED,160927.4,10.95,Debit Card,West,2028
9745,3930,2025-04-19,2025-04-20,DELIVERED,209003.01,0.0,Credit Card,North,2028
9746,2406,2025-11-24,2025-12-02,DELIVERED,234456.8,7.32,Net Banking,North,2018
9747,2719,2023-11-13,2023-11-16,DELIVERED,106745.36,0.0,Debit Card,East,2009
9748,2816,2025-05-12,2025-05-13,SHIPPED,95267.01,0.0,Debit Card,East,2041
9749,3091,2025-02-08,2025-02-12,SHIPPED,213716.19,0.0,COD,North,2050
9750,1784,2025-03-09,2025-03-19,DELIVERED,191142.07,8.87,UPI,East,2037
9751,5027,2023-07-01,2023-07-04,DELIVERED,88270.18,0.01,UPI,South,2009
9752,3902,2024-08-08,2024-08-11,DELIVERED,236310.41,0.0,Net Banking,East,2024
9753,3909,2023-06-06,2023-06-08,DELIVERED,1834.5,10.78,Net Banking,West,2014
9754,2122,2025-04-27,,PENDING,192915.96,0.0,Wallet,North,2043
9755,5547,2025-06-08,2025-06-10,DELIVERED,204345.42,0.0,Debit Card,North,2037
9756,4263,2025-08-09,2025-08-13,DELIVERED,38537.55,14.4,Wallet,East,2003
9757,6313,2025-07-22,2025-07-30,DELIVERED,112778.76,9.81,Wallet,North,2040
9758,4395,2023-08-22,2023-08-24,SHIPPED,101891.35,10.95,Debit Card,South,2049
9759,4566,2025-03-05,2025-03-11,DELIVERED,161523.39,12.51,COD,West,2003
9760,2091,2024-01-22,2024-01-29,DELIVERED,172457.52,0.0,Debit Card,South,2005
9761,5552,2024-08-18,2024-08-27,DELIVERED,94435.34,17.12,Net Banking,South,2037
9762,5313,2025-02-08,2025-02-15,DELIVERED,239179.27,10.09,COD,West,2019
9763,5649,2025-04-11,2025-04-17,DELIVERED,177939.04,13.29,Net Banking,East,2045
9764,5312,2023-08-06,2023-08-16,DELIVERED,183357.6,0.0,Debit Card,East,2041
9765,2961,2025-01-30,2025-01-31,SHIPPED,9078.72,0.0,Net Banking,West,2049
9766,6204,2024-04-03,2024-04-11,SHIPPED,70536.56,0.9,Wallet,West,2026
9767,4210,2024-01-30,2024-02-02,DELIVERED,86496.34,0.0,Wallet,West,2041
9768,4401,2023-09-10,2023-09-12,DELIVERED,13842.24,1.62,UPI,South,2010
9769,2459,2025-12-15,,PENDING,177203.75,8.5,Debit Card,East,2013
9770,4556,2024-02-03,2024-02-10,DELIVERED,81223.13,10.49,Credit Card,East,2015
9771,4604,2024-04-05,2024-04-15,DELIVERED,22181.66,13.99,Credit Card,North,2002
9772,1964,2024-11-17,2024-11-26,DELIVERED,67402.78,6.09,UPI,West,2038
9773,4374,2024-01-17,2024-01-27,DELIVERED,99294.66,0.0,COD,East,2034
9774,4760,2025-03-24,2025-04-02,DELIVERED,168715.18,18.55,Net Banking,East,2025
9775,2877,2023-10-19,2023-10-23,DELIVERED,43153.55,6.81,Wallet,East,2031
9776,4235,2023-03-08,2023-03-18,DELIVERED,134518.72,14.35,Wallet,South,2029
9777,3427,2025-01-27,2025-02-01,DELIVERED,96096.82,0.0,Debit Card,West,2035
9778,2290,2025-10-28,2025-10-30,DELIVERED,5407.59,0.0,Wallet,South,2018
9779,4861,2024-08-12,,PENDING,28374.49,1.71,COD,South,2050
9780,2708,2024-08-19,,PENDING,105211.08,0.0,COD,South,2015
9781,3720,2025-06-14,,PENDING,122317.96,3.81,UPI,South,2047
9782,6306,2025-11-14,2025-11-17,SHIPPED,90211.1,0.0,Credit Card,East,2048
9783,1161,2025-07-15,2025-07-20,DELIVERED,51036.1,0.0,UPI,West,2003
9784,1260,2024-08-17,,PENDING,91369.93,11.49,UPI,North,2042
9785,4877,2025-06-22,2025-06-28,DELIVERED,139866.32,15.89,Debit Card,East,2025
9786,4741,2025-09-26,2025-10-01,DELIVERED,180567.19,14.67,Credit Card,South,2043
9787,4410,2023-10-01,,PENDING,171391.0,12.07,UPI,South,2002
9788,3437,2025-08-22,2025-08-30,DELIVERED,73480.82,0.19,Debit Card,South,2021
9789,3921,2025-06-26,,CANCELLED,114264.11,0.0,Net Banking,West,2018
9790,4567,2023-09-05,2023-09-06,SHIPPED,52452.38,0.0,Net Banking,East,2027
9791,4808,2025-12-23,2025-12-24,DELIVERED,12091.95,0.74,Debit Card,East,2021
9792,3423,2023-08-18,2023-08-21,DELIVERED,241571.28,0.0,Wallet,West,2013
9793,4541,2023-01-13,,PENDING,93594.61,19.3,UPI,South,2004
9794,4353,2023-02-01,2023-02-07,SHIPPED,13688.74,0.0,Debit Card,East,2005
9795,2943,2025-01-27,,CANCELLED,84825.89,2.46,COD,North,2016
9796,4161,2023-01-10,2023-01-13,DELIVERED,96033.96,12.62,Credit Card,North,2026
9797,4382,2025-08-11,2025-08-14,SHIPPED,32209.96,0.0,Wallet,South,2002
9798,4036,2025-01-06,2025-01-15,DELIVERED,75668.63,16.58,Net Banking,East,2004
