ITEM_ID,ORDER_ID,PRODUCT_ID,QUANTITY,UNIT_PRICE,DISCOUNT_AMOUNT,LINE_TOTAL
4906,6442,3973,2,167104.72,38820.19,295389.25
4907,9947,2954,1,113695.6,2218.06,111477.54
4908,10286,1170,1,106881.41,13720.85,93160.56
4909,8675,4816,15,43872.38,85472.41,572613.29
4910,7402,475,1,92821.1,3131.63,89689.47
4911,10205,684,4,177352.76,82175.12,627235.92
4912,9853,3642,8,9843.83,1466.1,77284.54
4913,6848,1070,7,138671.32,0,970699.24
4914,5325,2646,13,195028.24,77259.32,2458107.8
4915,8415,625,2,122536.95,0,245073.9
4916,9071,2631,2,22558.91,4521.71,40596.11
4917,8095,3362,5,155978.12,71091.68,708798.92
4918,7455,1702,5,10920.81,0,54604.05
4919,5941,4241,4,182758.76,84485.61,646549.43
4920,10442,2516,10,121884.26,174055.01,1044787.59
4921,7075,5203,11,147023.23,0,1617255.53
4922,6749,2448,1,124923.46,4398.34,120525.12
4923,9427,1968,4,62657.38,30561.83,220067.69
4924,9767,4187,13,146595.85,52591.41,1853154.64
4925,6014,4392,3,118026.96,0,354080.88
4926,10028,3828,12,28786.95,0,345443.4
4927,7323,5200,4,97973.27,53685.2,338207.88
4928,7680,2100,5,37931.6,6204.58,183453.42
4929,8340,350,1,46077.85,0,46077.85
4930,7039,4517,3,31021.9,0,93065.7
4931,6988,5298,14,72566.37,4809.43,1011119.75
4932,8480,2651,7,144532.21,0,1011725.47
4933,10003,760,14,190720.56,0,2670087.84
4934,9635,2724,5,32366.67,23633.22,138200.13
4935,10282,647,14,134722.22,0,1886111.08
4936,8939,1271,7,159866.35,57471.63,1061592.82
4937,7037,396,8,3853.33,846.34,29980.3
4938,6460,2464,1,193662.68,10570.07,183092.61
4939,5838,1476,1,138080.48,0,138080.48
4940,8624,3268,1,29329.09,2334.67,26994.42
4941,6824,2949,2,117081.65,18404.36,215758.94
4942,9499,1867,5,133184.38,86087.37,579834.53
4943,9951,3781,10,12209.21,13779.66,108312.44
4944,9206,1303,3,132470.98,31448.49,365964.45
4945,5752,2850,14,38952.18,0,545330.52
4946,9297,277,1,54048.98,0,54048.98
4947,6270,5293,11,106185.44,0,1168039.84
4948,5268,948,12,184755.09,0,2217061.08
4949,10252,2408,13,121690.24,176402.44,1405570.68
4950,9847,4193,9,196249.74,188445.53,1577802.13
4951,5808,777,14,149881.12,0,2098335.68
4952,7753,5066,6,78043.14,0,468258.84
4953,7255,2453,12,170176.69,224567.83,1817552.45
4954,5151,256,13,173152.1,77272.13,2173705.17
4955,6796,892,11,22199.32,0,244192.52
4956,9336,1324,9,59712.41,30884.81,506526.88
4957,8755,1001,5,41244.0,24182.62,182037.38
4958,5623,3706,13,135489.83,0,1761367.79
4959,8236,5284,4,95644.01,19851.61,362724.43
4960,7091,4317,4,97509.93,0,390039.72
4961,9287,1898,6,80140.9,67107.02,413738.38
4962,5935,5053,7,37591.34,0,263139.38
4963,7328,696,5,143179.94,0,715899.7
4964,9335,2276,11,143939.37,220157.25,1363175.82
4965,7489,1697,3,105266.0,0,315798.0
4966,10143,3452,4,166385.32,27675.23,637866.05
4967,9028,1224,7,137242.82,125086.88,835612.86
4968,8896,5140,2,78871.84,0,157743.68
4969,5290,3431,7,64111.53,0,448780.71
4970,7135,4918,7,75879.94,4568.05,526591.53
4971,7204,5181,6,40088.94,6188.53,234345.11
4972,9459,3816,11,894.25,947.85,8888.9
4973,9470,252,2,188254.05,31840.23,344667.87
4974,7943,3052,6,43104.79,36501.54,222127.2
4975,9425,5064,4,48078.15,0,192312.6
4976,5237,4009,8,36316.44,0,290531.52
4977,8418,1681,2,193208.86,26106.33,360311.39
4978,9710,2688,6,64906.66,58395.05,331044.91
4979,7219,4638,4,114014.14,50959.7,405096.86
4980,7900,4214,13,170881.57,0,2221460.41
4981,9251,1875,1,2640.92,90.53,2550.39
4982,5483,4738,15,134876.21,167587.41,1855555.74
4983,9561,900,9,74390.6,54141.73,615373.67
4984,8854,1029,6,48343.07,40694.79,249363.63
4985,7126,1179,8,44068.91,46001.51,306549.77
4986,9333,1287,3,98672.04,0,296016.12
4987,9624,4012,8,151926.69,0,1215413.52
4988,5776,4316,7,19896.65,0,139276.55
4989,6234,4937,8,11429.59,0,91436.72
4990,7730,2389,15,92645.99,0,1389689.85
4991,5657,4522,14,115318.04,0,1614452.56
4992,10189,3737,12,128370.15,0,1540441.8
4993,10442,854,3,119740.55,44753.6,314468.05
4994,5699,1536,9,195064.91,0,1755584.19
4995,6347,2342,10,75946.48,63406.17,696058.63
4996,5898,4435,7,40284.09,0,281988.63
4997,6097,4008,15,83572.58,142983.16,1110605.54
4998,5435,3677,8,56259.4,36135.79,413939.41
4999,6712,1596,7,15480.42,15177.13,93185.81
5000,7727,1250,11,18088.5,24604.97,174368.53
5001,9672,3891,4,110333.18,3244.26,438088.46
5002,6970,1982,7,168369.99,76307.49,1102282.44
5003,8483,1340,4,47028.79,0,188115.16
5004,7152,4197,14,158226.05,0,2215164.7
5005,7198,5156,5,173333.13,0,866665.65
5006,6567,947,3,14397.18,0,43191.54
5007,6432,4722,13,44432.39,45071.19,532549.88
5008,8312,4112,6,52874.93,30394.9,286854.68
5009,10378,3768,2,96244.99,0,192489.98
5010,7044,4453,13,125211.48,0,1627749.24
5011,7876,2691,8,62575.16,0,500601.28
5012,6311,4109,6,146930.47,25874.24,855708.58
5013,7554,2047,6,181048.35,89434.75,996855.35
5014,7572,3409,13,101887.48,163509.96,1161027.28
5015,10215,1614,4,47037.53,4596.26,183553.86
5016,7706,2841,12,116508.1,0,1398097.2
5017,10321,893,13,192562.33,283986.6,2219323.69
5018,9891,4846,8,35721.66,1523.6,284249.68
5019,10072,2782,10,75543.04,0,755430.4
5020,5306,4618,13,82930.54,138621.9,939475.12
5021,5206,321,2,74578.87,226.93,148930.81
5022,7432,1317,14,36365.07,0,509110.98
5023,10432,2376,8,180623.86,140636.25,1304354.63
5024,9273,5200,6,32274.52,8187.96,185459.16
5025,8395,3933,5,5421.2,0,27106.0
5026,7419,716,5,36009.31,18853.36,161193.19
5027,5416,1448,11,52587.15,0,578458.65
5028,5978,2706,13,157181.1,126040.66,1917313.64
5029,6107,2356,1,107860.04,0,107860.04
5030,10020,566,5,91658.91,0,458294.55
5031,8847,1899,3,101055.84,26204.45,276963.07
5032,10362,1159,9,78721.64,89166.57,619328.19
5033,9882,2254,7,127733.94,102753.42,791384.16
5034,9589,1467,14,123399.7,59297.68,1668298.12
5035,7522,4350,15,149052.26,0,2235783.9
5036,9096,3074,13,112352.15,204282.14,1256295.81
5037,7611,343,12,171828.56,0,2061942.72
5038,7768,419,4,167649.46,58466.67,612131.17
5039,5536,2563,2,6646.31,1643.17,11649.45
5040,5998,452,12,27257.18,0,327086.16
5041,8813,2262,2,62658.42,5368.93,119947.91
5042,9479,2728,3,4697.48,664.7,13427.74
5043,5286,315,3,22430.34,8077.99,59213.03
5044,6171,2206,10,65351.74,66580.77,586936.63
5045,6352,1513,4,63519.5,18149.38,235928.62
5046,10114,1693,7,23091.27,2602.76,159036.13
5047,6522,1432,6,171272.18,0,1027633.08
5048,7907,1163,9,59929.4,31223.78,508140.82
5049,7873,2667,8,103591.27,0,828730.16
5050,9984,1023,14,79265.87,0,1109722.18
5051,9134,3999,7,113750.58,101399.34,694854.72
5052,9830,3202,9,129239.02,0,1163151.18
5053,8540,4160,2,109696.1,25053.12,194339.08
5054,8509,1579,6,113760.93,66412.77,616152.81
5055,10100,1525,5,89338.4,55073.88,391618.12
5056,7227,1453,1,5304.15,684.75,4619.4
5057,5253,4292,10,45589.12,0,455891.2
5058,8718,4257,12,97515.59,0,1170187.08
5059,6178,1255,6,127446.44,0,764678.64
5060,8078,250,9,82249.32,63700.05,676543.83
5061,7358,400,4,192072.82,0,768291.28
5062,5138,2792,2,36636.87,1750.94,71522.8
5063,8963,4526,2,139800.02,0,279600.04
5064,9470,550,7,65386.75,14371.57,443335.68
5065,5985,2087,11,63060.06,15955.45,677705.21
5066,7227,3708,7,129782.12,11541.95,896932.89
5067,5055,3446,7,129541.45,91343.2,815446.95
5068,5069,2714,5,89783.64,27001.87,421916.33
5069,9614,2908,9,33063.81,14746.59,282827.7
5070,10019,4702,8,669.4,0,5355.2
5071,9614,285,6,29296.86,4704.9,171076.26
5072,8937,3261,9,39415.47,0,354739.23
5073,7444,4849,3,146167.22,0,438501.66
5074,5639,2436,3,36200.44,286.51,108314.81
5075,6971,5140,8,98722.35,33546.22,756232.58
5076,8889,4179,15,75862.81,0,1137942.15
5077,10161,495,1,48259.56,0,48259.56
5078,8865,4823,2,27841.04,0,55682.08
5079,9239,2390,11,3629.8,0,39927.8
5080,5806,5167,3,20211.31,0,60633.93
5081,6454,1020,9,127882.4,0,1150941.6
5082,7485,3319,5,177850.71,7288.85,881964.7
5083,7447,1040,4,62425.6,17740.11,231962.29
5084,10198,2523,12,10295.97,0,123551.64
5085,8175,2710,13,1712.98,0,22268.74
5086,5979,4290,15,106393.72,0,1595905.8
5087,9617,3029,12,93769.51,0,1125234.12
5088,6293,1926,4,173733.77,0,694935.08
5089,7168,1884,10,163040.76,155776.97,1474630.63
5090,5601,3908,9,143646.08,123521.11,1169293.61
5091,7941,503,2,144892.45,0,289784.9
5092,7437,211,15,28642.65,9472.11,420167.64
5093,10308,4158,6,154892.51,126123.84,803231.22
5094,10451,4874,8,41215.09,19876.0,309844.72
5095,10000,4731,2,116773.38,24606.62,208940.14
5096,5526,3028,12,195961.18,0,2351534.16
5097,7207,3892,4,180731.82,0,722927.28
5098,6821,4931,14,36390.94,41616.25,467856.91
5099,9062,3206,3,150536.81,37841.43,413769.0
5100,9185,3273,1,191255.32,15227.45,176027.87
5101,9376,4734,12,103202.44,65623.35,1172805.93
5102,7456,3451,5,86593.63,14812.6,418155.55
5103,6997,848,10,151611.84,159927.27,1356191.13
5104,7049,3330,7,102551.7,17955.03,699906.87
5105,5706,544,12,172016.24,163291.25,1900903.63
5106,7995,2457,7,14352.45,14719.07,85748.08
5107,5268,4431,14,71750.8,0,1004511.2
5108,9867,2400,1,54049.56,0,54049.56
5109,5969,116,1,10398.84,0,10398.84
5110,9912,3046,10,51415.48,65581.4,448573.4
5111,9121,4915,5,61778.65,4285.65,304607.6
5112,5386,1650,1,48744.51,5605.19,43139.32
5113,8326,1827,3,150337.2,6045.4,444966.2
5114,5188,4098,13,38175.78,0,496285.14
5115,9522,3154,5,151332.6,0,756663.0
5116,8828,1647,13,194575.01,293435.71,2236039.42
5117,8888,5097,3,28526.76,1091.73,84488.55
5118,7798,121,9,165536.34,21673.79,1468153.27
5119,5305,142,8,151915.1,42106.19,1173214.61
5120,6958,3521,14,164591.79,296680.63,2007604.43
5121,5817,4486,8,74038.81,52679.81,539630.67
5122,6658,1394,12,23177.43,3871.48,274257.68
5123,7542,3664,3,85597.93,0,256793.79
5124,7218,3519,14,70730.78,89108.52,901122.4
5125,9026,1225,10,87865.81,21948.19,856709.91
5126,9794,2028,13,48322.87,0,628197.31
5127,6567,1314,15,195728.9,266759.96,2669173.54
5128,9578,4603,7,75107.49,0,525752.43
5129,8396,3315,9,25505.68,11520.1,218031.02
5130,7752,1851,2,55634.74,4282.06,106987.42
5131,10358,1448,8,154318.05,132744.96,1101799.44
5132,6589,3668,11,138187.45,32416.52,1487645.43
5133,7983,831,1,116133.37,11161.89,104971.48
5134,10099,4460,9,137401.35,45817.94,1190794.21
5135,8872,3161,1,172996.89,0,172996.89
5136,10347,1223,14,95840.47,114154.83,1227611.75
5137,7292,3932,6,40995.98,30983.66,214992.22
5138,6567,1870,4,52828.83,12536.68,198778.64
5139,6345,3006,14,25030.1,49904.54,300516.86
5140,10280,4626,6,17407.75,0,104446.5
5141,9797,1442,8,121420.79,0,971366.32
5142,6332,1434,7,101946.37,70270.39,643354.2
5143,9187,3526,5,139828.23,59188.47,639952.68
5144,6748,4566,10,35613.8,27161.13,328976.87
5145,8690,1401,6,72725.86,0,436355.16
5146,8055,3490,14,176860.14,0,2476041.96
5147,6997,5099,6,152110.97,88549.23,824116.59
5148,8095,3785,8,27224.13,21633.01,196160.03
5149,5030,2825,9,169983.17,61431.25,1468417.28
5150,8329,253,14,148003.59,276383.77,1795666.49
5151,5181,1474,15,43466.31,0,651994.65
5152,7415,4319,14,109181.78,0,1528544.92
5153,5327,1997,5,54926.47,0,274632.35
5154,7275,3647,11,182071.41,0,2002785.51
5155,9280,3607,11,13106.7,0,144173.7
5156,6945,1910,3,160316.45,31571.55,449377.8
5157,7723,1825,7,130697.65,0,914883.55
5158,9057,4847,4,99860.72,0,399442.88
5159,5373,912,6,127988.47,69735.23,698195.59
5160,8846,3462,1,63761.18,5501.71,58259.47
5161,8631,1759,3,172575.47,0,517726.41
5162,6309,366,6,117927.26,96494.57,611068.99
5163,8346,3949,1,141081.29,11652.44,129428.85
5164,6381,1116,2,80664.99,0,161329.98
5165,10485,897,2,141931.48,0,283862.96
5166,5626,2774,12,13743.38,4871.67,160048.89
5167,7510,1898,9,154182.23,136668.55,1250971.52
5168,10424,2791,1,11277.25,1439.46,9837.79
5169,10205,934,8,22204.85,0,177638.8
5170,5751,1613,1,111740.47,0,111740.47
5171,9549,4565,6,188744.38,63649.15,1068817.13
5172,8310,2048,14,99515.76,77831.01,1315389.63
5173,5561,3533,3,41558.55,0,124675.65
5174,5397,3110,7,147947.27,0,1035630.89
5175,6858,1930,2,93573.06,0,187146.12
5176,7238,1728,2,28509.61,8103.96,48915.26
5177,5065,1205,4,82023.76,34818.09,293276.95
5178,9917,1360,7,161126.36,1288.25,1126596.27
5179,8505,1399,2,49962.86,9285.61,90640.11
5180,8669,204,9,83034.4,42857.34,704452.26
5181,5755,4817,1,162952.15,9934.88,153017.27
5182,7326,1793,9,97265.25,0,875387.25
5183,5073,4542,11,184045.84,0,2024504.24
5184,7842,1738,12,89286.98,18225.25,1053218.51
5185,8431,1697,6,155946.88,134072.42,801608.86
5186,6990,1759,8,98978.97,100827.08,691004.68
5187,7420,2274,3,92253.17,0,276759.51
5188,9104,1269,14,12056.76,0,168794.64
5189,5624,3869,6,177805.22,37273.36,1029557.96
5190,8271,2218,14,39449.02,80209.92,472076.36
5191,5353,3148,8,60588.44,12095.61,472611.91
5192,7578,5118,13,183126.15,0,2380639.95
5193,7540,1479,2,153810.78,23845.07,283776.49
5194,9670,2420,5,126484.16,0,632420.8
5195,8299,4719,7,180390.66,67830.19,1194904.43
5196,5409,1499,11,192403.82,64682.75,2051759.27
5197,9397,3590,12,73482.2,59442.92,822343.48
5198,9559,3989,5,127672.72,0,638363.6
5199,10329,2535,13,127487.82,91816.42,1565525.24
5200,6161,940,5,100975.42,49021.75,455855.35
5201,5861,3169,15,117051.94,72529.17,1683249.93
5202,9829,533,1,195867.11,25544.62,170322.49
5203,6502,104,12,176840.74,0,2122088.88
5204,9687,1685,9,79536.5,3899.29,711929.21
5205,8429,4685,7,31006.81,31225.37,185822.3
5206,9483,4076,7,170371.87,145714.42,1046888.67
5207,10173,321,11,165258.86,0,1817847.46
5208,9545,3013,1,26345.13,0,26345.13
5209,9896,4737,10,96194.27,137580.35,824362.35
5210,7120,5011,6,82803.59,0,496821.54
5211,10151,3679,15,76598.71,20806.62,1128174.03
5212,9665,2377,11,133546.79,162455.77,1306558.92
5213,7675,4394,2,183745.53,44586.18,322904.88
5214,10173,1179,1,27620.16,3919.96,23700.2
5215,5284,3305,7,142182.69,135337.86,859940.97
5216,6084,1629,11,91349.97,0,1004849.67
5217,10131,1238,10,185284.01,259905.61,1592934.49
5218,9682,2384,1,173354.17,0,173354.17
5219,9819,3751,14,25395.59,0,355538.26
5220,5572,1341,3,54958.66,1132.09,163743.89
5221,10072,1874,3,6378.7,2387.2,16748.9
5222,8929,1735,13,92008.43,0,1196109.59
5223,9534,4674,7,135263.24,54406.49,892436.19
5224,5273,4966,11,12454.11,5372.89,131622.32
5225,9000,3583,7,149727.72,77167.49,970926.55
5226,9159,2481,7,187947.72,0,1315634.04
5227,6603,5006,2,138888.05,29584.57,248191.53
5228,5737,1434,2,101478.64,0,202957.28
5229,5979,1101,14,91445.98,0,1280243.72
5230,7898,4876,10,17509.61,10035.46,165060.64
5231,9035,4055,4,39310.1,19908.45,137331.95
5232,6542,953,6,96894.86,0,581369.16
5233,9724,1012,4,148030.51,64113.6,528008.44
5234,8022,2391,5,100574.4,43095.86,459776.14
5235,7429,1247,12,122509.98,0,1470119.76
5236,6476,560,12,129028.52,126878.68,1421463.56
5237,10296,2601,2,160473.3,23463.76,297482.84
5238,7553,3452,12,172972.85,0,2075674.2
5239,8084,133,14,166074.93,347374.43,1977674.59
5240,8766,1135,4,105634.53,49623.91,372914.21
5241,5861,1008,15,28517.17,20283.16,407474.39
5242,5169,1215,12,23335.86,30576.89,249453.43
5243,9115,1615,14,164375.74,0,2301260.36
5244,9245,156,14,55017.16,73745.89,696494.35
5245,5811,3687,15,38839.61,0,582594.15
5246,6433,1784,12,134159.0,150905.39,1459002.61
5247,7181,4781,6,120328.7,33693.0,688279.2
5248,10439,3707,12,50504.49,71081.23,534972.65
5249,6053,2240,1,150035.35,0,150035.35
5250,5330,1230,11,70345.17,49498.93,724297.94
5251,5570,803,12,151412.67,55907.45,1761044.59
5252,10077,2841,7,133582.1,136790.24,798284.46
5253,9705,417,3,118842.85,48162.57,308365.98
5254,8744,2770,8,146269.81,0,1170158.48
5255,5893,3721,5,11740.67,638.74,58064.61
5256,7355,1753,14,36741.96,56929.01,457458.43
5257,5046,908,13,37394.55,29575.47,456553.68
5258,7726,1128,2,63923.61,18570.12,109277.1
5259,6146,4561,14,103169.01,156543.6,1287822.54
5260,5741,2127,2,176231.24,42918.06,309544.42
5261,8597,4672,2,106130.15,0,212260.3
5262,6968,5255,7,178725.9,6074.12,1245007.18
5263,6903,2993,1,190693.13,2709.38,187983.75
5264,5538,4185,2,37754.35,6260.07,69248.63
5265,8659,5236,12,82995.53,28877.27,967069.09
5266,7193,2885,5,99525.03,14508.16,483116.99
5267,10227,5178,10,7243.05,10525.02,61905.48
5268,10025,3710,12,100466.22,19414.4,1186180.24
5269,6713,4560,13,171560.75,0,2230289.75
5270,10338,4112,1,106474.28,2754.96,103719.32
5271,5006,2459,1,96679.18,0,96679.18
5272,9332,879,8,23268.6,15355.62,170793.18
5273,6983,1347,11,140572.28,0,1546295.08
5274,7880,3774,10,1993.07,0,19930.7
5275,9216,1225,4,144871.15,82469.95,497014.65
5276,6966,4726,10,119887.14,55423.77,1143447.63
5277,8123,109,8,125877.37,31116.23,975902.73
5278,7605,937,1,110759.08,0,110759.08
5279,5884,3416,13,109204.86,45581.77,1374081.41
5280,6103,3638,6,36630.69,0,219784.14
5281,7750,4371,4,86974.54,49118.38,298779.78
5282,7341,4530,6,83628.33,49534.05,452235.93
5283,6158,5025,5,168398.07,47340.35,794650.0
5284,8481,294,4,108672.58,27057.51,407632.81
5285,10216,4143,15,26595.94,0,398939.1
5286,6535,1738,3,51668.1,18301.97,136702.33
5287,8680,2584,13,35901.79,0,466723.27
5288,9628,4471,8,171803.88,167389.05,1207041.99
5289,6531,3684,1,11250.63,667.27,10583.36
5290,8584,914,8,29648.16,0,237185.28
5291,6301,1386,14,142024.78,0,1988346.92
5292,8815,3777,11,106758.29,83268.01,1091073.18
5293,8438,1080,2,109565.31,3389.93,215740.69
5294,5233,4298,4,58920.1,0,235680.4
5295,7037,4418,4,158212.12,0,632848.48
5296,8359,859,1,69723.11,0,69723.11
5297,7036,1927,13,57180.17,94883.62,648458.59
5298,7966,4596,15,114340.69,153645.1,1561465.25
5299,7832,3312,9,27372.25,0,246350.25
5300,9093,980,13,156348.37,53068.11,1979460.7
5301,10359,842,10,26227.36,9578.34,252695.26
5302,7199,742,15,158077.97,129619.44,2241550.11
5303,6857,2518,2,2008.76,0,4017.52
5304,6507,918,12,156782.11,145527.52,1735857.8
5305,9708,4121,12,65618.24,35089.5,752329.38
5306,7127,3226,5,133606.38,26553.87,641478.03
5307,8305,2891,1,140656.39,0,140656.39
5308,6536,225,13,178791.22,0,2324285.86
5309,7899,4121,13,185085.0,0,2406105.0
5310,6158,5010,2,159247.49,0,318494.98
5311,6154,3744,1,103160.69,0,103160.69
5312,8497,153,14,79394.47,16375.47,1095147.11
5313,9683,5040,2,170175.41,42181.49,298169.33
5314,9779,5141,10,105177.18,51946.7,999825.1
5315,7321,1364,2,182629.75,0,365259.5
5316,5903,5247,11,42023.76,59003.86,403257.5
5317,7493,5120,13,76003.78,122106.86,865942.28
5318,5856,1205,8,138271.75,0,1106174.0
5319,5024,2336,14,140505.46,61015.98,1906060.46
5320,10239,4565,4,130921.05,73237.91,450446.29
5321,5952,2710,10,149984.73,101090.9,1398756.4
5322,10249,3853,1,28244.8,0,28244.8
5323,7459,1852,12,86111.45,90212.89,943124.51
5324,6178,3869,4,190438.8,54594.4,707160.8
5325,8403,2036,1,63808.73,4625.69,59183.04
5326,5078,2806,2,24181.57,0,48363.14
5327,6877,1327,4,18903.7,8251.11,67363.69
5328,9747,3816,5,3895.24,1878.1,17598.1
5329,9588,4166,15,42673.27,0,640099.05
5330,7070,135,1,36020.73,3984.49,32036.24
5331,5732,1368,10,130090.95,109152.2,1191757.3
5332,5007,2203,6,97531.36,0,585188.16
5333,8942,2430,7,88305.22,0,618136.54
5334,9185,2019,6,148689.9,2119.69,890019.71
5335,5731,1268,12,138983.66,0,1667803.92
5336,7011,3308,3,49986.94,3798.78,146162.04
5337,7853,964,3,131374.4,0,394123.2
5338,10455,2342,12,181863.41,180116.56,2002244.36
5339,9764,1468,4,5422.87,0,21691.48
5340,5497,3930,4,164152.21,22089.66,634519.18
5341,8578,4561,5,122615.93,0,613079.65
5342,8693,4413,6,192288.77,87114.47,1066618.15
5343,6228,1764,2,36290.71,0,72581.42
5344,6019,4873,15,57537.85,0,863067.75
5345,5787,4643,3,53794.15,8286.32,153096.13
5346,9814,4507,4,99103.5,35280.12,361133.88
5347,8304,858,4,4807.67,2031.63,17199.05
5348,6124,1585,14,65374.09,0,915237.26
5349,6469,1532,6,158528.29,50017.8,901151.94
5350,7291,1770,11,121148.21,2846.82,1329783.49
5351,7775,808,11,32607.2,0,358679.2
5352,7941,3836,7,174192.47,0,1219347.29
5353,9271,729,3,117754.29,0,353262.87
5354,6890,393,13,161305.56,0,2096972.28
5355,9532,1465,14,120517.31,0,1687242.34
5356,7805,2542,6,155207.65,45499.68,885746.22
5357,6031,3773,7,195614.37,130259.13,1239041.46
5358,8976,3361,3,118471.84,29011.49,326404.03
5359,8112,679,7,184290.37,34643.77,1255388.82
5360,10215,3408,2,60663.64,9569.01,111758.27
5361,5400,593,7,33096.53,0,231675.71
5362,9163,1298,9,196046.8,190021.82,1574399.38
5363,8343,2032,2,146004.94,0,292009.88
5364,9776,3369,3,60394.19,23917.85,157264.72
5365,8338,2008,4,137295.78,17002.6,532180.52
5366,5101,4212,10,15927.62,7661.7,151614.5
5367,9582,3096,6,76346.15,2877.41,455199.49
5368,6643,4478,2,157093.46,30079.51,284107.41
5369,5085,410,13,147055.28,283593.07,1628125.57
5370,6948,2798,3,133982.6,0,401947.8
5371,7101,4794,3,10318.55,1110.19,29845.46
5372,5891,1344,4,133741.65,0,534966.6
5373,6184,3773,2,98887.5,0,197775.0
5374,6193,816,9,62304.78,0,560743.02
5375,8246,1009,1,112131.31,0,112131.31
5376,6996,2512,1,156233.03,0,156233.03
5377,6863,2010,9,83850.74,0,754656.66
5378,8984,2766,8,105215.24,123693.24,718028.68
5379,8063,2289,14,142643.04,277279.32,1719723.24
5380,6527,705,4,159001.31,91163.25,544841.99
5381,6628,167,3,122093.48,0,366280.44
5382,9811,1749,13,138638.55,0,1802301.15
5383,10260,2038,10,109689.81,0,1096898.1
5384,9970,3976,12,96522.57,7125.11,1151145.73
5385,9284,1995,10,97576.67,121415.63,854351.07
5386,8951,2636,5,65936.61,0,329683.05
5387,5513,5212,7,85586.42,0,599104.94
5388,10344,2087,6,141073.49,0,846440.94
5389,8118,1265,6,109468.9,11441.21,645372.19
5390,9821,5012,11,123915.24,137598.97,1225468.67
5391,6373,5066,1,161238.64,14650.23,146588.41
5392,7454,1304,10,57325.47,0,573254.7
5393,5021,2978,6,80455.67,0,482734.02
5394,5749,1360,12,9594.89,0,115138.68
5395,6849,1692,11,169999.41,0,1869993.51
5396,7755,3428,3,162671.4,0,488014.2
5397,9444,658,15,33048.01,0,495720.15
5398,9395,5092,8,156849.6,112917.91,1141878.89
5399,6925,2033,13,165325.86,0,2149236.18
5400,5154,5269,10,196174.56,141714.35,1820031.25
5401,9680,2288,14,87901.67,53596.29,1177027.09
5402,7282,4661,11,82288.89,81016.79,824161.0
5403,9484,3858,11,113346.92,154361.23,1092454.89
5404,9163,249,7,155665.45,89586.12,1000072.03
5405,7166,1364,15,181187.95,80983.71,2636835.54
5406,6303,740,14,110748.3,120984.82,1429491.38
5407,6675,3948,11,85514.19,49705.26,890950.83
5408,6109,903,1,160917.47,0,160917.47
5409,8534,861,10,78101.06,0,781010.6
5410,7250,4042,3,12354.7,0,37064.1
5411,10217,340,8,33931.16,17513.16,253936.12
5412,5074,5209,11,149410.18,102845.4,1540666.58
5413,9239,1276,1,130912.94,12918.16,117994.78
5414,7414,3574,2,4711.81,1203.06,8220.56
5415,8041,3091,13,29035.34,0,377459.42
5416,9039,3021,9,44074.09,0,396666.81
5417,8094,3930,15,27051.14,16847.17,388919.93
5418,10009,133,7,37852.96,0,264970.72
5419,7660,1741,13,161759.12,54930.78,2047937.78
5420,8556,5145,3,164729.35,10758.08,483429.97
5421,10264,3720,6,199025.86,169254.32,1024900.84
5422,9486,3101,11,33491.26,0,368403.86
5423,6386,1817,2,184846.07,0,369692.14
5424,8629,1567,6,89496.54,1999.03,534980.21
5425,5284,1297,2,112199.6,30314.39,194084.81
5426,9601,526,5,131705.24,29906.91,628619.29
5427,8659,447,3,151704.27,0,455112.81
5428,7440,4162,9,132336.42,159343.57,1031684.21
5429,6348,1838,9,35542.99,0,319886.91
5430,5366,388,3,167865.35,0,503596.05
5431,7005,669,12,170134.19,32762.6,2008847.68
5432,5810,516,11,124846.85,182617.76,1190697.59
5433,7499,1117,11,80910.9,0,890019.9
5434,5190,4695,5,180920.41,78437.83,826164.22
5435,8284,5126,12,167349.18,95078.52,1913111.64
5436,8676,3016,11,32256.38,0,354820.18
5437,8576,2704,10,163700.75,136412.2,1500595.3
5438,8483,2246,15,49897.27,0,748459.05
5439,6828,313,11,89834.07,95788.55,892386.22
5440,6434,4706,3,35408.1,0,106224.3
5441,9085,1115,10,74897.57,76876.21,672099.49
5442,10028,381,1,96854.01,10204.27,86649.74
5443,8593,1665,3,33568.19,0,100704.57
5444,5248,1933,9,166963.0,0,1502667.0
5445,8673,2884,10,52553.48,0,525534.8
5446,6906,1259,2,39054.95,0,78109.9
5447,5742,1578,2,142047.53,40912.34,243182.72
5448,8957,1937,5,70431.02,0,352155.1
5449,9296,1247,11,63900.79,0,702908.69
5450,5988,1798,5,55002.96,0,275014.8
5451,10102,3284,14,109396.4,207455.92,1324093.68
5452,8220,4078,4,148038.19,4254.32,587898.44
5453,9836,2920,2,28478.12,7752.37,49203.87
5454,9904,3803,11,55234.01,0,607574.11
5455,9602,5246,5,11576.42,0,57882.1
5456,5201,2882,10,76868.23,0,768682.3
5457,6639,3856,1,124169.77,16681.6,107488.17
5458,8920,4587,13,130046.66,199730.53,1490876.05
5459,6271,3108,8,157115.98,126086.45,1130841.39
5460,10225,2267,14,32093.91,34962.67,414352.07
5461,9441,1588,5,140503.68,0,702518.4
5462,6215,4052,7,138968.6,82884.99,889895.21
5463,9204,1207,8,39146.94,0,313175.52
5464,6326,5052,10,198974.06,127667.14,1862073.46
