COUPON_UPC,PRODUCT_ID,CAMPAIGN
70525191,520613,21
78661461,692552,25
33360721,528678,18
29771984,764803,4
10701112,749448,6
73832379,826157,27
59302397,788689,22
90362231,514477,15
12935899,411060,28
70473485,498099,13
32267900,167558,14
74482182,775787,30
76083682,193919,12
56950875,501598,9
52890882,329071,6
65872103,299974,24
20875525,401325,15
70596374,579180,12
11007694,699164,15
23150110,324457,11
12595599,704567,13
34284959,277184,19
79672038,428283,28
19752491,517898,27
62014882,344060,23
67017716,546694,30
19703794,585878,1
73801172,586531,28
72945008,975399,5
57168152,474598,9
45384493,536219,29
78223006,729294,25
71629325,831305,19
54161544,599278,15
26735022,554169,2
68875789,241478,22
29702230,268808,23
48275065,788640,17
40939138,450531,18
22141018,858405,9
83601611,706768,18
11985078,281566,6
98319966,684175,29
29471912,344610,11
19040085,507926,7
79736137,313833,18
21729644,693290,12
80183144,961449,11
45138042,391142,20
71592254,261631,2
75867088,565800,3
99657175,369965,27
93981890,784249,20
93923314,906684,11
82579526,205651,23
45812859,652940,4
14296191,750758,7
40764101,800075,11
10972205,600860,19
66164501,134377,10
36152285,952674,10
47984386,670678,19
36355150,949493,10
88371102,674965,9
77260622,152305,12
85300315,167558,27
48723318,642642,26
75255317,533404,19
69939438,516806,23
68687335,445630,29
49410018,503543,16
35498238,262216,11
84974246,729657,2
75499767,882758,23
26980576,574001,21
63904399,485579,30
20850822,724627,1
41383078,718366,1
53772270,586243,24
88525169,971114,12
84335171,787262,27
65067212,632839,30
65847023,414659,9
40428017,168073,14
22486807,471805,10
67906341,315300,19
43865158,605086,18
92087140,553804,10
45557233,565873,24
12797021,594326,18
16262884,271457,17
11082026,308084,8
11764403,257075,12
78434753,813412,28
95871702,674965,12
41940087,890429,3
55145256,222357,1
56755146,928678,19
56844331,253761,5
32200025,307996,25
41104501,500135,12
72056008,165483,12
47335392,442065,7
14520650,460235,3
43269476,968367,26
27492570,346346,3
82736608,899286,11
40899719,169105,12
41049652,799671,20
36971964,581247,3
41541686,332388,20
70482550,347824,28
93235816,900737,26
10991369,881166,14
70399501,290024,28
77202888,417912,26
39026522,914816,10
51799529,402696,19
14673932,908883,11
34861306,109041,20
16434171,346297,29
10996924,672160,5
97206910,362443,17
12059348,391462,18
86711701,379972,6
94579322,956916,30
70244244,730196,3
48851504,138770,11
55356365,216187,17
76386763,854765,17
26817792,345931,25
46268538,332262,17
37470945,398481,3
71286853,797294,5
51174808,490267,25
68020023,990343,20
78307465,998543,20
19429624,236021,26
92150660,527480,9
78748288,742681,7
36965282,897070,7
96018666,930923,22
47506776,729119,12
72336002,438628,25
26926745,346740,11
12914116,297897,12
12995065,251936,9
87979140,275926,8
43116242,423757,4
22139539,876647,29
66600812,537709,30
66918732,511561,29
56188313,547196,14
99035165,188308,26
20890232,939662,5
67060973,105352,24
11652549,867108,23
75076518,208260,18
77208704,193495,18
98408705,325011,6
56415157,640888,14
42558069,208078,14
98075933,710083,16
86262448,129199,7
16708327,376035,22
35352713,211537,3
42912317,138145,22
30743812,251268,11
42773382,709491,16
26157817,484807,24
65124233,829267,18
17211634,886252,10
33585629,307398,13
20432269,306885,5
99877101,256290,1
40377309,275746,19
84484772,580831,19
93470805,846798,14
93447420,175486,28
91429375,361977,10
95270346,254275,26
16026342,355169,26
37387531,786908,6
38173271,454232,24
53659516,889773,8
51552791,197029,30
90285256,717862,18
58762662,593029,19
92776526,902933,10
75053514,922535,2
87449577,672191,29
60934548,189963,17
23008319,387245,22
12909336,755254,15
85697221,437115,3
74832129,613278,10
13726334,450453,3
22080172,458991,26
21828204,834370,12
37692067,235477,8
14168074,195647,2
85579773,143835,10
20915828,981299,8
60459604,637128,16
36366024,670574,21
47176074,183987,7
15282976,977375,10
40906168,407737,9
94658722,586147,18
30896592,871856,5
69420671,663367,7
74453713,393897,5
92415121,263909,6
99161787,340868,18
69298967,933527,14
44344546,788228,15
76593255,955405,29
44852650,386533,9
61831368,770927,9
91086438,251137,5
75754358,444974,18
32262950,764674,27
54325093,548896,20
58149809,411123,12
29240764,776207,14
31388840,389535,19
12694712,932982,23
21255247,919102,15
38635990,454327,8
50829178,269610,25
14636558,401292,3
80352674,750899,29
41329544,854526,24
48911098,204712,21
44535993,341060,25
60936086,549897,13
72484898,684055,28
32339353,151902,6
73028309,960079,5
81314170,120136,10
42126445,383999,16
56383035,594306,17
12139272,490101,6
21632673,501139,16
74900913,930894,5
11664693,725715,7
86991358,986251,17
78789802,329808,5
50499632,685810,26
53326168,729562,5
81755341,783989,12
88900627,449312,26
35734929,694784,10
10249574,861195,1
10925123,602516,30
87402691,813636,28
56028065,641229,9
94974851,872877,22
66491083,364895,10
55050671,563429,29
38983637,437954,25
35935125,721877,16
64985100,873112,9
76368034,239964,24
20546604,685050,12
62404059,388694,27
34512505,600940,23
61206532,157386,9
54036395,160492,17
87831762,267756,2
30432583,880584,27
68147504,386039,23
80927659,829589,4
73899342,550994,1
38311103,499278,15
24046438,371726,6
11876073,613225,21
52999615,410653,19
57004674,712369,10
92339131,828590,4
57931488,722508,29
44010619,114085,9
98200921,893319,9
24741439,598338,2
91736958,170795,11
84113069,692189,8
77387573,825250,18
15954574,832791,11
31135029,269819,28
13212575,176563,15
50994771,500538,30
96633030,120541,21
53718230,800741,1
30686374,139625,30
14606967,170079,20
68845609,511101,19
20104365,460043,24
58177374,403543,9
79857017,969749,16
97999589,799457,8
72833117,778718,23
85102147,845215,20
25603747,506215,13
57118353,601238,7
55775638,235477,16
41570368,240213,7
92347130,191940,11
54975976,123260,7
85349127,235154,28
97133131,484846,1
87112752,168285,10
64300604,548342,16
38872266,818901,11
34068526,778497,2
78878996,109771,6
63187236,133341,21
32411282,736525,15
73221548,839413,21
88547055,757170,9
96313706,710298,29
78921390,666743,5
13521576,291801,29
68862989,254054,30
26827822,917406,30
44050703,398543,17
23482704,865405,15
97508704,570210,20
93024963,110789,8
48509831,482505,5
72254554,338638,12
80100963,240455,23
48309790,739716,10
27059221,262266,13
52188516,800696,14
71069536,543598,23
95260915,795260,28
47742877,109554,23
91452344,847047,16
68879285,800261,26
59834131,800724,9
82252500,426843,24
88161155,594239,4
13263140,980472,25
43061944,179741,10
32338733,129097,28
56453347,645301,4
98032952,670574,29
50679636,287570,24
79973093,358287,18
84439713,506381,7
58808222,714300,11
85673594,216335,2
99273472,707253,23
25416562,451817,10
58084875,555731,10
84592019,641421,10
10822118,150953,9
21146165,948389,28
24317818,124621,21
60675396,135947,30
30969608,382520,16
25374950,473139,20
85134848,867726,22
69729603,352396,30
80357272,526473,16
81967391,329302,14
83842070,267598,29
23684690,206437,29
69116915,341060,22
98459715,287715,20
55123204,639165,14
18738109,192456,6
27826969,277659,20
81830851,840286,23
54707166,477747,25
76891683,729359,23
34100462,764640,19
75995044,308147,11
93314847,437972,14
47481709,778309,1
93662648,260627,27
72265358,680624,6
75498243,435237,27
93473640,768708,8
16165114,262763,16
23539616,671807,15
64381382,215836,27
85455775,742824,20
21193421,920927,22
85596952,402540,9
88426545,803943,28
35286459,159642,26
79317595,516664,24
15030723,947487,30
87986369,581475,16
67529212,100966,30
89978435,100932,29
52310345,346540,16
32838178,444716,9
49199870,500957,13
50414664,332287,17
28543502,174632,19
26138384,850519,1
50667538,862240,19
57064293,840974,3
34315196,330399,27
14407091,912861,19
28756849,241478,23
66339423,843243,8
66774674,209394,3
23174495,379420,21
69718454,555834,28
83437824,765046,10
62723701,242923,18
57779904,907294,21
33451789,870591,14
78577757,658195,9
29341349,450106,5
92291555,669980,29
28912507,209626,6
39237505,516736,9
34007245,657019,17
83700672,621058,15
37645149,580733,11
89444274,667333,13
19296750,351066,28
39354489,118749,16
53192247,599646,19
11807001,200576,28
43326083,341309,26
13206978,810264,20
48235569,288490,10
87614627,198758,20
21376213,212911,30
81144664,115713,1
99172222,930571,19
48176648,697805,5
53508125,326567,23
48404960,284437,12
44162068,603546,9
78040314,959069,3
50061174,388694,15
28233413,683998,4
40412706,112134,8
58051654,708718,7
36449300,360117,14
80509479,158352,27
22672502,712426,21
10547082,374490,30
94327390,675340,25
23765792,472065,12
83751898,978896,3
64810218,585023,4
58330448,239982,29
90870050,778661,29
91107543,761046,2
75297598,989388,1
49004534,648064,24
26784829,166077,9
93621354,909472,16
30673048,102144,16
43430481,296205,24
87342264,163459,1
87665543,606152,6
35847052,803480,8
38953978,795597,27
93699945,131949,11
34696601,918474,27
39960351,241770,30
61500878,233247,7
14528406,360117,29
39638178,600637,14
27245366,155601,11
47229659,337816,6
81581858,460016,21
39815674,728971,23
63947074,584362,25
40576402,602208,19
94428761,549728,13
27568245,747942,16
61030883,346540,7
75183717,848563,29
18287135,199773,23
43530508,334672,16
39544778,547202,23
16418661,830067,28
84435309,585974,19
71372994,821191,27
81786078,403215,25
12869054,465786,23
89571808,642804,26
18745923,790925,3
69568560,976018,26
46892174,537474,7
94090505,980582,24
87175281,633313,12
80232607,247806,4
68779933,254160,6
58653940,193587,13
38052284,414659,7
66282464,607952,13
86508975,185976,22
85971070,319341,1
75892447,658194,29
60223781,152215,21
48409179,519322,20
56109366,305309,25
44397659,272246,19
61280135,138889,15
24805011,227212,4
48329651,847722,1
38379350,142620,13
57841181,619008,18
18953431,735487,17
77658931,240746,6
72222863,678451,30
12466863,774282,1
34770337,104272,11
79194733,680855,9
13409892,488083,13
49336148,839134,5
18774880,112998,4
62110252,379298,13
75175271,813412,8
44180511,357513,22
98005947,460683,13
56501118,512680,29
66330359,351494,3
16546927,567811,20
72994267,298469,26
27500194,743966,17
78205897,813932,26
18733758,123733,29
23388181,356123,16
18013808,714173,18
97775557,258957,5
30641769,346658,22
33759960,921279,26
87091570,900032,3
58446670,471493,18
77196406,100703,1
49985621,817321,24
60324598,151075,29
87913962,800749,8
12252689,554169,28
65754839,593028,10
54846803,195347,13
17009536,679659,9
89203893,166065,21
10268489,235605,1
49438525,937670,8
59841323,175182,8
74295106,454760,6
78122074,108474,2
66185966,996654,23
89256282,734012,17
31283919,873876,29
21305061,120394,24
77608943,745060,3
40447358,107893,4
28104859,483425,25
37923669,398644,17
44876661,339838,29
72703668,855118,11
15417470,372376,30
14561673,899645,6
23201399,780077,10
62346028,551988,9
51302865,706058,7
46539291,231430,4
30165827,876830,11
54188900,929479,29
91855287,840405,27
36687334,442663,28
56495586,455724,15
50764639,548954,5
50165932,819630,13
78630741,578329,26
32395865,405222,10
40380516,466393,25
19929828,737828,14
44346631,406687,25
76506147,466342,7
51041754,862586,23
96793367,582806,25
70696774,624013,10
27387054,453209,21
38656373,596061,8
12434440,453964,15
19389753,439853,10
45958902,885466,6
64018060,324707,15
63895503,966893,17
54120711,810247,13
10076858,731011,3
98629328,769064,5
57450630,666744,27
70688146,605327,13
23185244,642001,6
96791435,985915,30
40687862,171899,2
53539676,252657,4
21043000,771833,2
13343854,313023,29
99965021,634533,4
85952840,970811,22
63265955,605573,25
24809768,190978,21
80167274,543598,24
99292487,839907,18
89776677,390792,4
72148686,750278,12
11511087,433779,13
98948251,494051,17
25068222,387119,9
44810678,818228,9
18681607,916515,30
34277919,732386,29
86336189,547045,30
77111109,190786,21
10818484,245153,23
66080816,594326,6
32844680,964473,6
61832233,126181,24
75118861,362490,24
14883464,437724,17
93408231,161266,22
57623632,565662,22
12235279,973828,27
66633432,424621,13
77849929,123198,27
83668150,140345,7
42287382,239982,15
56132343,557280,27
60723827,181390,25
97445802,478849,6
92309154,567388,2
53708531,705941,4
48819004,516664,16
69938068,756286,23
32379951,993265,21
94483332,421018,1
86173068,210111,18
27469557,204064,6
60039133,528083,12
76268482,221881,15
89345016,583559,8
25889586,767157,22
25243496,580831,26
23629336,468282,21
50089045,183532,10
46347787,584362,18
68204936,367644,10
38084397,692963,18
41095386,440854,24
94793920,780943,2
17651845,307490,14
85948656,423983,1
95165945,217370,4
80889093,789455,30
69175372,317856,4
18747582,639631,20
69912035,208078,1
41655060,453243,14
61294144,646647,26
53216923,646622,30
97831487,788521,27
67442860,191825,2
87122855,512337,28
90485950,798572,27
58313352,364973,21
77936653,613867,4
82839855,335924,2
63714355,743860,23
31724435,467286,2
64305176,139114,10
13662318,135851,18
34271102,509383,7
76867755,304707,22
95012200,223861,6
10916096,188897,20
89054522,692347,22
15303654,771201,7
85415675,393454,24
62592467,500957,23
38843112,653921,18
34706366,729294,4
27278192,855014,25
75052294,251784,13
76192787,716620,17
19839482,474812,8
78263118,832549,28
17631556,296205,15
51041552,835012,22
19811644,686389,6
86140280,908400,22
41706220,184236,23
44745453,698937,9
66976140,204352,30
63603547,969284,27
15638544,124621,19
61699084,523602,27
35506116,549897,12
70717040,400546,26
88577164,818228,10
15696470,177323,2
50853004,693398,8
91024323,144557,28
62551324,912248,11
21007787,565932,18
50587511,157687,15
31052479,459346,13
11811298,302127,8
14945196,543362,15
48408503,177923,9
16596135,240402,30
91719164,148719,24
48734722,849290,6
20149209,276850,1
48927769,481897,23
88462798,687222,1
36448653,372695,11
83950773,853916,7
11394331,363972,25
85688489,128202,9
76255073,663975,6
37750091,946150,9
17430089,196507,27
47672901,816934,8
58901610,707528,5
19049237,880804,24
77700140,127027,19
72138551,138889,17
41862094,928555,26
77080701,541894,6
62001438,689333,26
35913673,541505,11
23552162,494584,29
58626071,212911,13
90420252,686748,27
74790926,167296,30
14717916,380634,26
92753351,556422,27
44462289,620980,14
80937858,553549,26
32156816,428206,19
31558565,381229,23
30296550,276911,14
44707441,236021,26
10284170,395558,11
25755351,557888,21
95155923,440476,26
47407119,147907,24
66454642,492125,6
44571241,245913,20
18282009,991425,21
26851064,503543,19
48829528,227048,8
83092654,489479,15
37815128,783185,1
76993022,815241,27
12211071,514754,7
74871600,526421,9
80802517,803480,20
98297182,692464,11
87420099,704949,12
95944091,332262,13
86119949,158282,14
75189371,986645,29
34743198,433286,28
11194782,585525,25
94754787,998117,17
42892559,640888,24
54325948,599154,16
54878787,471678,11
14923175,947259,12
44173662,944059,5
68015939,289904,29
78777742,104188,24
13541991,664538,16
76002213,812368,7
96230291,768775,15
56923300,792597,11
13207046,556196,9
32334691,754306,20
56382792,940267,10
94098953,240527,21
88187603,602208,24
38292602,811506,16
11484379,509783,29
29459053,648660,2
92238865,512711,27
97477433,975721,28
47094333,474076,5
21407070,119937,3
33061716,516622,15
60054096,589940,26
52289644,490653,2
40245567,651236,17
93667874,324197,25
15794778,777705,25
51590007,109169,18
42144235,230817,29
11740869,754731,28
64482682,679387,22
95397121,263013,22
92122821,912177,9
21883660,680554,20
89616644,423089,17
18045054,245590,8
65430498,459522,24
88443073,561464,3
27105435,765225,4
14483564,169566,30
49428744,207466,8
83392507,241478,24
91083453,877432,9
17798608,586008,23
77814869,865244,7
79793273,477581,9
94861091,105889,5
69556066,491370,15
93844806,978896,15
67869789,687222,2
80608455,672648,5
78025127,136858,25
42330805,268449,17
51178196,472454,6
41412576,837686,12
91242080,444918,12
64061602,121216,4
12431698,354045,4
52771444,420415,8
92360451,443754,25
19961233,525046,16
35655764,918580,22
90015226,705941,26
75060136,918976,29
38575750,373635,27
28078846,214157,21
43594132,218750,9
37817054,599025,6
73443547,970321,2
17276556,255567,2
52652014,229597,18
33554424,987812,18
87689842,789403,13
55021385,160431,29
51011919,786042,15
43167488,614141,13
83137296,751323,8
44348345,864352,4
30074449,992514,1
28878513,447519,26
10828339,589587,27
71105350,384965,10
52201831,350956,12
78806201,224681,18
31841432,736859,22
98285971,830179,19
93872306,806116,13
33201292,874643,13
44932275,145853,5
23626590,205230,2
94453274,933527,1
24939486,636772,1
87218606,253173,7
75802378,926970,2
95060937,111131,29
18091687,611154,3
65363623,509201,6
57926260,948000,30
38481088,900680,9
58302754,787193,3
26254622,586243,22
33455913,293245,27
40986722,615968,27
86812759,516087,7
20204222,412539,14
69964140,440775,12
48323082,908231,18
55517298,469346,14
53771743,612326,17
27407474,502697,9
20526397,193919,27
81433496,362218,17
27246515,375078,16
52601130,182261,5
53229878,764803,28
45708416,994067,2
95713888,539402,13
25115437,132124,14
14540395,853916,13
51789305,659380,20
31148776,887673,7
28120427,421236,2
50215101,256495,16
71900083,121882,10
10750676,161046,18
45178550,170828,15
91600600,572925,9
49517319,764803,13
17617757,261950,2
41262873,263679,5
54541677,153839,20
38241209,194806,29
77471083,326343,17
36650609,329533,12
14796406,850990,29
85243168,773339,27
95982727,603739,28
31968914,249381,2
41956384,272382,14
99598029,768919,6
79746022,245166,23
58339000,470599,3
76110252,403375,18
90208930,968733,4
72426535,450531,24
58099537,276327,9
75650625,564473,20
74730575,377296,12
69159412,591885,24
54993237,147306,23
88758088,485752,7
55700144,308322,17
89294338,151902,12
90975114,453911,12
97177257,109435,16
96852423,616174,25
32985482,775513,1
37189240,459539,24
99571560,884910,5
16894346,507688,16
63800968,324501,12
90995865,204106,8
53107518,781598,17
77661275,267170,11
49485021,185750,9
48088009,173461,5
52225396,813664,10
64755790,448814,26
90110454,505839,16
45703721,564924,21
99644235,466421,13
73342001,717320,7
35684009,248381,19
10518499,193495,29
21133481,786566,26
61872983,944130,4
30673313,562062,28
42733147,514686,12
36498256,881166,15
68925231,433445,8
49384520,408903,5
79952859,520702,19
11691756,429602,5
38999868,459346,21
98541091,278217,16
68035916,374803,5
43924569,420234,13
15270165,975202,13
57609285,542031,5
66926692,659674,26
94022614,131949,5
22499913,283855,8
52225539,101914,30
86755413,186323,16
65129117,672191,9
22835041,674440,15
41050276,283463,20
78477298,631611,24
98006764,503930,21
51748121,744158,5
28183847,506129,25
41928771,262266,5
76085273,380304,5
85162483,803845,19
47134345,512702,4
92570259,159567,2
85818527,279468,26
66005044,448617,6
15599815,877416,26
38779529,257438,17
83634845,270617,6
95992119,571257,12
71181164,540104,21
58629377,252092,22
13354489,235847,26
92178735,183728,26
79996142,474192,14
29848454,160535,12
69469145,199322,28
33439414,444516,30
94119809,366994,6
41919796,669388,11
33886803,177161,16
87967788,475655,30
60950012,200724,22
34327325,275459,6
55293557,145970,19
27397851,246190,5
77574329,495022,5
94290033,585525,6
54650276,291286,22
82378504,314859,21
91942685,186622,19
47487449,583843,7
23765924,307157,20
38783424,177058,2
12667025,694723,12
70175429,164831,26
73560740,257687,11
90583057,120067,12
47298823,259070,10
41991351,981655,20
71377802,926307,8
21955819,905218,22
21182217,433779,10
42431685,497260,25
43724149,243790,3
93108988,598452,5
43599450,461242,7
96249029,507254,24
89237975,267756,8
36445493,555881,24
42520229,727975,20
52105015,611693,2
19491838,720055,28
84336080,467507,25
44734068,662307,22
32727611,685810,16
31306938,974178,12
73090187,675525,22
77393557,969749,24
54173505,676307,24
11187537,595087,18
15372017,850074,28
62297432,556122,30
46259025,384702,10
51559430,965833,8
74490820,873517,29
79006542,667262,9
27953698,113015,5
79601486,391731,18
85873222,674620,28
59290883,598338,11
44970732,439166,22
61852073,540674,4
59916286,266939,29
93928790,620037,21
49672889,149288,29
85353586,966919,24
32811632,708851,28
42670112,619148,23
66257282,790070,30
86631125,964422,24
33998613,869187,16
88660130,310366,13
10784125,626086,19
80018287,414412,16
49214757,564881,30
78107607,840974,17
10114128,187497,23
15613238,227875,17
32121792,927008,21
40127648,930783,30
87516876,197775,26
58867661,861260,10
97113636,963935,29
54151270,468282,7
61668560,562386,3
89342151,906785,13
80249436,340469,18
50601865,379409,13
33526776,611218,19
27335575,459072,5
93959061,837385,9
81866133,202300,15
99860048,652147,30
88598201,994273,14
59211706,453518,20
88604436,878946,17
81286290,291190,13
35253960,314841,24
76258883,868832,26
77882046,403215,29
48614080,690228,4
69876951,237508,7
27295137,846160,22
92716293,273674,10
89927157,722024,27
77497468,764447,3
60072226,102859,23
42056983,364883,2
99052154,493952,27
69023651,211147,1
46268272,386841,13
15741917,494075,15
89039935,758273,9
54222414,570537,16
74892812,676390,19
62211591,884000,10
48087341,871362,26
50292998,464860,18
43484556,618296,14
75725226,952625,3
49814744,560033,17
33439915,702439,19
93975855,340138,6
98275975,324707,28
83939563,136858,27
15371352,187365,14
65284732,754784,18
14478829,783706,4
19997741,330399,7
30071012,659310,4
82163316,910562,21
30776837,207299,18
93949728,415193,4
53965339,795086,9
74776254,334745,29
80688796,135851,20
63598265,472379,25
31840322,844427,28
62027835,390623,9
27397200,254976,24
26569971,208208,18
80053585,387031,30
23556715,313435,19
68038802,299689,17
76655935,691990,25
82202330,933815,21
87020875,551781,27
85454587,396031,24
54112171,884381,24
88305197,213837,24
11404878,561215,21
44551134,666521,8
13130498,469223,3
38109012,103298,19
19910110,283529,9
38668663,578707,5
31624498,118940,5
81264468,451596,16
34723377,369193,7
33718892,211904,16
34081223,149587,24
13544612,422585,10
11045582,227235,7
10573566,856472,16
72228161,994305,2
62015425,268607,4
40704930,912187,23
80740701,688249,9
29504719,738492,8
54940467,847205,15
47335120,195622,22
45049583,266687,6
84916010,959717,13
68701563,880369,2
55421930,364185,24
93490033,770927,4
50812687,447848,8
50685173,876362,22
77633876,447474,23
62879532,419100,11
73972904,143244,15
58311771,311331,2
89413384,128802,28
76691885,116792,14
10493441,899645,9
19988657,836926,28
53211341,761674,16
11386070,308653,8
33433167,499028,22
50856440,206853,5
73061189,616078,2
24325422,327575,26
70732665,244030,8
41069042,692464,4
56213199,254621,28
71613924,199226,29
55662192,224527,13
69834411,683975,29
36833275,916621,11
62697613,656537,26
41291929,415193,26
51710812,348886,6
57626263,994759,10
92752042,187738,24
42348891,923174,20
64374810,853916,8
14169072,920916,17
60001905,375129,27
57912940,257332,9
26592998,696078,12
50670859,628567,14
98049368,283304,2
65790993,354737,10
77477563,148031,12
16022920,395435,9
12675096,293435,14
43305448,796008,24
37438782,694673,17
85897422,534251,5
13634827,337888,10
33950670,628143,18
37152563,134056,21
83742483,324501,25
35655700,425125,2
44923899,901411,28
98778150,169413,28
12988632,359403,6
85060428,313956,25
82872893,418055,12
56221722,374432,18
55083009,396120,22
92054133,567961,14
54996251,302189,5
99875071,301157,1
51208157,632930,2
88582085,471678,6
48290907,579367,27
90515873,122897,15
18358863,895177,25
60840108,676558,23
99476660,563553,14
16346864,360817,29
48704204,639631,10
51052482,834969,15
29398289,476252,16
23693986,307782,23
47454898,248647,12
91711744,344538,18
23484233,709145,2
42096520,212505,4
56958162,522070,26
67042157,185974,11
65103306,371696,13
62956988,504209,7
26078612,749380,12
41948554,906802,29
44201091,923371,13
64359642,453957,13
71493742,765946,4
57242158,186753,21
68258115,617367,21
41958864,519059,27
59470482,412793,30
24864281,606211,7
14547623,787097,8
45325498,879580,20
25698274,675340,4
69458870,122897,20
22791684,966209,24
28574372,453957,23
15601567,970109,24
24321414,970321,6
47896449,958967,12
22788576,730213,8
26609778,531953,15
61874470,757738,19
36076280,225706,6
64887865,258690,2
58052578,358455,26
37515825,286252,25
13570711,994273,19
87882295,903390,12
29005321,986681,12
85842992,454690,10
59311201,378722,1
48545639,922462,20
92687945,411788,8
41243190,458380,17
47962944,398481,9
10954550,514477,8
50550252,557280,22
18713803,844427,16
35611588,276339,13
82008398,451214,22
54446249,653257,14
31054858,170079,5
44043766,838458,3
55726218,124189,4
89543358,338650,9
42359417,447848,27
31114753,196325,9
86503899,789720,10
83212414,484188,17
51045322,516850,25
40523103,954284,5
55311561,209626,26
36988790,914539,25
78394237,757420,6
77891363,247435,3
29714497,915196,28
59164265,688643,30
44525030,786050,10
66340596,860831,4
38745882,714894,25
24460457,636461,28
15977157,947204,19
16265674,794759,13
38361021,646299,22
14568738,761912,11
60144669,185028,20
70701986,535384,16
14576236,178965,10
75489350,993500,9
67575942,298253,15
70874257,971628,20
43664974,854140,1
82947079,380396,2
56573410,223574,17
67756111,172993,9
99992439,960111,25
83105811,670574,21
50856120,969747,10
86361032,744973,28
92597404,934619,24
61457814,317957,29
81107866,511629,23
14351328,296732,13
33124768,293759,23
91034994,897787,14
97566307,656567,14
56014059,631367,12
60347322,512722,20
31502394,537243,6
36105374,889791,5
83068866,146552,2
91371616,627028,18
56088542,523602,10
17830368,963930,13
55737389,105835,13
28585567,235030,28
26673894,251525,6
65043291,841826,25
71857560,464097,21
92951404,161266,24
34122117,769837,28
94308117,815879,23
75015968,901091,27
69819433,657754,24
20374710,427413,18
33745140,332150,26
84570607,780163,1
10804647,692298,7
28673499,137107,28
43670128,604538,16
19133698,903134,28
58054076,566554,11
81180544,677242,27
86216047,945428,16
14476308,765307,28
97594883,927008,20
20955018,792478,25
88273980,941835,9
23663009,512442,18
19576688,594571,27
52155853,653921,28
73718159,788689,7
18098107,760433,15
37997273,325491,4
60657317,234573,5
22405078,999402,8
51183119,143903,2
35041618,446111,7
21379938,997990,25
59515491,634917,11
66555722,747295,11
82657942,938396,26
51886970,736525,20
48874322,641229,3
22560833,478648,21
52199127,248381,4
36698731,798214,19
88332764,722303,27
81242040,219101,8
73843339,528252,3
88668363,134415,23
72451960,218164,24
49165242,484920,15
83400924,111600,23
72520692,345015,26
40429554,914735,3
54878857,466356,18
52553191,890719,30
85909332,655467,24
96899446,193919,1
97801210,751889,8
99100030,621804,30
66217761,207328,1
31075661,774003,18
80320226,862085,4
12859358,889610,5
93090658,516188,12
69054539,952543,6
77783227,364839,11
75204706,364876,6
61796760,108474,30
64553696,490653,18
72811433,891090,4
34153567,331476,18
64226564,267170,13
66858392,912980,3
99408328,718747,11
72458593,752120,29
69061185,256793,26
26127188,575930,23
46192600,236187,3
59998792,837632,16
35950489,896858,28
23442008,334916,12
62523889,607725,11
71264523,220443,1
41638166,158160,25
97621327,227538,22
37997926,628678,9
10760412,982424,28
82490860,372480,21
61570684,432361,8
25071943,718366,28
11875408,423177,7
19096814,163914,17
34039232,476252,26
18171266,717424,7
93251440,909694,5
52863864,495022,1
14159875,847148,5
98467765,727142,20
45551061,380304,1
82644804,863856,8
99222429,511629,29
61350359,529076,25
81035104,586490,16
83999688,674620,24
55751248,343735,30
99604373,254054,9
84075912,677361,22
60659597,653257,2
76238201,151128,24
57900893,740277,17
96072546,366946,12
40857132,271393,25
90055454,325214,17
14393528,300090,12
52672722,279053,8
63379462,951489,1
68965709,346814,6
58371156,189705,7
55600088,815879,1
11435610,831542,10
31056381,131932,26
24300890,158352,30
35825108,603018,6
32148517,446970,20
99810888,565932,9
13721871,917051,24
64362699,552303,25
78045313,644073,15
94476619,871537,23
29253208,211565,12
20008692,783351,21
70090390,688643,30
37919171,700948,7
36211397,194836,5
63350688,732157,10
24297616,455108,13
56497082,688897,21
18091449,517564,4
39562178,357389,13
15218170,365584,21
65766559,466393,4
14594353,872047,23
88721565,651252,28
92794974,334624,16
72630620,237053,7
70581732,228154,6
31081255,689426,21
31189518,736525,28
14633012,851225,28
51909555,551091,14
93941809,625909,1
48169337,275219,2
34552562,254507,14
53402581,646299,26
18077050,450384,15
54033103,468344,29
12190230,657499,12
40929192,220583,28
47931513,310887,3
34217408,578201,17
41275144,687207,17
11925553,200576,6
95355825,534490,16
57550207,230972,5
91710951,577736,16
53701745,327283,15
33221897,394182,1
43664028,965076,8
50774673,964138,14
56913497,988159,30
55367414,713825,30
78691645,774619,14
12077119,254507,18
52049946,648064,26
83812252,316873,29
12817770,263540,13
59189065,806070,3
42576420,284217,27
47054093,663001,18
87889302,410732,12
20407330,485122,23
22978249,519215,10
92562020,316641,18
25780987,159596,11
64379281,711582,17
14580232,130314,1
29139156,466441,8
24980953,853456,3
54380132,286579,6
17403333,843870,26
76022906,458318,11
55974465,971067,12
16427076,602782,11
73190338,283606,20
16138440,644976,1
14732304,669388,30
84766802,152003,24
62764061,697337,20
42193408,911448,5
82183522,290024,18
95435325,642439,10
14379560,511676,20
29655425,172409,17
17748796,747111,12
56622724,104805,5
28039319,432326,26
91525559,588330,20
12853768,578618,16
89713790,147738,17
51870142,699352,19
47006489,531540,14
84200624,599753,20
47183270,883133,26
68657289,302789,11
92553679,109468,6
71455122,689154,6
54765223,107210,3
27454555,604506,11
