PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
704370,690,BEVERAGES,NATIONAL,CHIPS,CRACKERS,16 OZ
566554,517,PRODUCE,STORE BRAND,CHICKEN,WHOLE MILK,100G
466550,470,GROCERY,STORE BRAND,CHIPS,GROUND,250G
197029,192,FROZEN,GENERIC,CHICKEN,GROUND BEEF,2 LB
248759,179,HEALTH,ORGANIC,FLUID MILK PRODUCTS,WHOLE MILK,6 PK
367855,697,MEAT,PREMIUM,VEGETABLES - CANNED,GROUND,500ML
177323,792,BAKERY,PREMIUM,FLUID MILK PRODUCTS,LASAGNA,100G
776207,265,BEAUTY,PREMIUM,BREAD/BAKED GOODS,GROUND BEEF,1 GAL
982148,334,HEALTH,PREMIUM,BUTTER/MARGARINE,GREEK,100G
562975,52,BAKERY,PREMIUM,FLUID MILK PRODUCTS,CHEDDAR,250G
930160,602,BEVERAGES,ORGANIC,CHIPS,CHEDDAR,1 LB
892121,382,HOUSEHOLD,STORE BRAND,CHICKEN,CRACKERS,16 OZ
736013,15,BAKERY,GENERIC,VEGETABLES - CANNED,SPAGHETTI,250G
423941,950,BEVERAGES,PRIVATE,BUTTER/MARGARINE,CHOCOLATE CHIP,12 PK
285814,543,HEALTH,NATIONAL,COOKIES,CHEDDAR,250G
961082,962,DAIRY,ORGANIC,COOKIES,LASAGNA,16 OZ
401364,370,BAKERY,NATIONAL,CHICKEN,DIET,250G
448394,104,DAIRY,STORE BRAND,SNACKS,WHITE BREAD,250G
142052,220,BEVERAGES,GENERIC,YOGURT,POTATO,1 LB
717202,32,DAIRY,GENERIC,SNACKS,SPAGHETTI,32 OZ
245992,817,MEAT,GENERIC,FLUID MILK PRODUCTS,DIET,6 PK
148817,937,DAIRY,PRIVATE,SNACKS,SALTED,32 OZ
351265,438,GROCERY,PREMIUM,CHICKEN,LASAGNA,16 OZ
164303,620,DELI,STORE BRAND,VEGETABLES - CANNED,CRACKERS,16 OZ
190510,690,BEAUTY,PRIVATE,BEEF,GREEK,1 LB
986536,261,GROCERY,STORE BRAND,COFFEE,CHEDDAR,100G
754359,509,HOUSEHOLD,GENERIC,SNACKS,LASAGNA,500ML
467431,153,GROCERY,STORE BRAND,CHIPS,WHOLE MILK,12 PK
277792,146,PRODUCE,NATIONAL,YOGURT,CHOCOLATE CHIP,2 LB
929316,573,HOUSEHOLD,STORE BRAND,COFFEE,LASAGNA,1 GAL
244981,101,FROZEN,GENERIC,BUTTER/MARGARINE,SALTED,250G
666121,313,FLORAL,NATIONAL,VEGETABLES - CANNED,CRACKERS,12 PK
458380,183,HEALTH,ORGANIC,SOFT DRINKS,GROUND BEEF,6 PK
100703,175,HEALTH,PRIVATE,CHICKEN,GREEK,16 OZ
866372,582,PRODUCE,GENERIC,FROZEN MEALS,GROUND,32 OZ
826233,939,DAIRY,PRIVATE,CHEESE,GROUND,2 LB
253605,850,SEAFOOD,PRIVATE,FROZEN MEALS,POTATO,100G
922478,555,SEAFOOD,GENERIC,COOKIES,GREEK,32 OZ
415139,819,GROCERY,PREMIUM,BEEF,GROUND BEEF,1 LB
580733,999,GROCERY,PREMIUM,FROZEN MEALS,SPAGHETTI,16 OZ
205701,423,HEALTH,GENERIC,VEGETABLES - CANNED,SPAGHETTI,12 PK
480483,979,FLORAL,ORGANIC,VEGETABLES - CANNED,WHITE BREAD,2 LB
275423,463,DAIRY,ORGANIC,SNACKS,CORN,32 OZ
619148,557,BAKERY,STORE BRAND,FROZEN MEALS,GROUND BEEF,100G
937036,751,BEAUTY,PREMIUM,CHICKEN,SPAGHETTI,100G
495370,144,HEALTH,ORGANIC,BUTTER/MARGARINE,DIET,32 OZ
356288,180,HEALTH,NATIONAL,FROZEN MEALS,CRACKERS,100G
843021,285,SEAFOOD,ORGANIC,CHICKEN,BONELESS,6 PK
504781,535,HEALTH,ORGANIC,COFFEE,WHOLE MILK,6 PK
497930,349,BEVERAGES,ORGANIC,VEGETABLES - CANNED,GROUND,1 GAL
650385,808,MEAT,STORE BRAND,SNACKS,BONELESS,6 PK
957272,628,GROCERY,PRIVATE,SOFT DRINKS,LASAGNA,1 GAL
606257,120,SEAFOOD,PREMIUM,FROZEN MEALS,SALTED,6 PK
125787,612,BAKERY,NATIONAL,FLUID MILK PRODUCTS,GROUND BEEF,12 PK
714366,446,GROCERY,PRIVATE,SNACKS,CRACKERS,1 LB
712873,615,FLORAL,PREMIUM,CHICKEN,WHOLE MILK,1 LB
111271,331,BAKERY,PREMIUM,SNACKS,GREEK,1 GAL
399112,289,HOUSEHOLD,GENERIC,BEEF,SPAGHETTI,6 PK
472630,349,PRODUCE,STORE BRAND,CHIPS,CORN,12 PK
143903,537,BEVERAGES,NATIONAL,COFFEE,CHOCOLATE CHIP,100G
666744,279,BEAUTY,NATIONAL,YOGURT,WHOLE MILK,12 PK
305570,162,SEAFOOD,NATIONAL,BREAD/BAKED GOODS,CHEDDAR,12 PK
950949,938,SEAFOOD,STORE BRAND,PASTA,GREEK,6 PK
750529,1,FROZEN,PRIVATE,PASTA,LASAGNA,100G
363565,777,SEAFOOD,NATIONAL,COFFEE,POTATO,500ML
967039,296,BEVERAGES,ORGANIC,CHEESE,CHEDDAR,100G
595159,422,HEALTH,GENERIC,YOGURT,GREEK,12 PK
289221,909,FROZEN,NATIONAL,COFFEE,POTATO,500ML
960312,145,BEAUTY,ORGANIC,CHEESE,WHOLE MILK,2 LB
156600,199,MEAT,PREMIUM,FLUID MILK PRODUCTS,BONELESS,16 OZ
585518,770,BEVERAGES,PRIVATE,BUTTER/MARGARINE,BONELESS,1 LB
540978,72,DAIRY,PRIVATE,BEEF,CHEDDAR,2 LB
703067,783,FLORAL,STORE BRAND,BREAD/BAKED GOODS,CHEDDAR,6 PK
482458,508,DAIRY,NATIONAL,BREAD/BAKED GOODS,WHITE BREAD,500ML
988319,154,HEALTH,STORE BRAND,BUTTER/MARGARINE,CORN,1 LB
309465,596,DAIRY,ORGANIC,SOFT DRINKS,CRACKERS,250G
945355,639,DELI,ORGANIC,PASTA,GREEK,6 PK
517888,397,MEAT,ORGANIC,FLUID MILK PRODUCTS,LASAGNA,32 OZ
668692,516,HOUSEHOLD,GENERIC,BEEF,CHEDDAR,16 OZ
925832,193,BEVERAGES,ORGANIC,COFFEE,DIET,100G
745060,893,GROCERY,STORE BRAND,BREAD/BAKED GOODS,DIET,12 PK
258252,966,MEAT,PRIVATE,CHIPS,DIET,32 OZ
295547,263,DAIRY,STORE BRAND,BREAD/BAKED GOODS,GROUND BEEF,1 LB
273674,109,HOUSEHOLD,GENERIC,VEGETABLES - CANNED,CRACKERS,2 LB
653465,445,DAIRY,STORE BRAND,PASTA,GROUND,32 OZ
698218,308,FROZEN,GENERIC,CHIPS,CHOCOLATE CHIP,1 GAL
820546,157,BAKERY,PRIVATE,YOGURT,SPAGHETTI,2 LB
631674,693,PRODUCE,ORGANIC,YOGURT,CHOCOLATE CHIP,250G
590341,41,BAKERY,STORE BRAND,SNACKS,SPAGHETTI,500ML
648064,787,BAKERY,PRIVATE,CHICKEN,DIET,1 GAL
300989,360,PRODUCE,ORGANIC,COOKIES,SPAGHETTI,100G
922644,32,PRODUCE,STORE BRAND,BEEF,GROUND,16 OZ
290113,755,HOUSEHOLD,GENERIC,YOGURT,DIET,32 OZ
982270,644,BEVERAGES,ORGANIC,CHEESE,CRACKERS,100G
502353,231,FLORAL,PREMIUM,CHICKEN,SALTED,16 OZ
707162,504,BEAUTY,GENERIC,VEGETABLES - CANNED,DIET,100G
603739,481,HEALTH,STORE BRAND,BREAD/BAKED GOODS,GROUND,6 PK
146172,201,GROCERY,STORE BRAND,COFFEE,LASAGNA,1 LB
331789,820,PRODUCE,STORE BRAND,BUTTER/MARGARINE,SPAGHETTI,1 GAL
923174,252,SEAFOOD,NATIONAL,SNACKS,BONELESS,1 GAL
525731,894,HEALTH,GENERIC,SNACKS,SALTED,1 GAL
589042,109,BAKERY,NATIONAL,SOFT DRINKS,CHEDDAR,1 GAL
474192,462,HEALTH,STORE BRAND,PASTA,SALTED,250G
775766,858,BEAUTY,STORE BRAND,CHEESE,SPAGHETTI,6 PK
625760,243,SEAFOOD,ORGANIC,FROZEN MEALS,SALTED,32 OZ
649800,361,FROZEN,GENERIC,SOFT DRINKS,SALTED,500ML
167296,587,GROCERY,GENERIC,CHIPS,WHITE BREAD,250G
323043,504,MEAT,PRIVATE,CHIPS,LASAGNA,12 PK
481911,263,FROZEN,PRIVATE,COFFEE,POTATO,1 LB
280897,600,HEALTH,ORGANIC,SNACKS,SPAGHETTI,100G
956819,601,BAKERY,ORGANIC,FROZEN MEALS,WHOLE MILK,6 PK
676348,762,FROZEN,ORGANIC,COOKIES,CHOCOLATE CHIP,1 GAL
808162,530,PRODUCE,PREMIUM,BREAD/BAKED GOODS,WHOLE MILK,250G
749448,279,FLORAL,PREMIUM,BUTTER/MARGARINE,WHITE BREAD,6 PK
131164,378,HOUSEHOLD,GENERIC,YOGURT,WHOLE MILK,500ML
606021,397,HOUSEHOLD,ORGANIC,CHICKEN,CHEDDAR,1 GAL
537806,405,BAKERY,STORE BRAND,SOFT DRINKS,SPAGHETTI,16 OZ
473139,28,BEAUTY,GENERIC,CHIPS,GROUND BEEF,6 PK
725715,901,FLORAL,PREMIUM,SOFT DRINKS,GROUND,6 PK
896875,141,DELI,PRIVATE,COFFEE,WHITE BREAD,2 LB
473616,394,FLORAL,GENERIC,CHICKEN,GREEK,16 OZ
432290,15,MEAT,GENERIC,BREAD/BAKED GOODS,CHOCOLATE CHIP,250G
692466,746,HOUSEHOLD,NATIONAL,BREAD/BAKED GOODS,WHITE BREAD,100G
159989,37,BAKERY,PREMIUM,YOGURT,CHOCOLATE CHIP,32 OZ
159491,608,HOUSEHOLD,PREMIUM,BREAD/BAKED GOODS,GREEK,6 PK
720557,738,DAIRY,GENERIC,BUTTER/MARGARINE,CORN,500ML
470916,507,BEAUTY,ORGANIC,CHICKEN,WHOLE MILK,250G
324707,529,BEVERAGES,NATIONAL,VEGETABLES - CANNED,GROUND,500ML
706821,371,FROZEN,PRIVATE,VEGETABLES - CANNED,GREEK,6 PK
842557,988,SEAFOOD,PRIVATE,BREAD/BAKED GOODS,GROUND,500ML
633949,117,MEAT,STORE BRAND,COOKIES,WHOLE MILK,500ML
408170,611,FLORAL,PREMIUM,VEGETABLES - CANNED,GREEK,6 PK
773753,810,DELI,PRIVATE,YOGURT,GROUND,250G
730978,107,GROCERY,STORE BRAND,BUTTER/MARGARINE,WHOLE MILK,16 OZ
940267,553,BEVERAGES,PRIVATE,SNACKS,CHEDDAR,6 PK
603796,514,SEAFOOD,PRIVATE,COFFEE,WHOLE MILK,500ML
108930,27,BEAUTY,PRIVATE,CHEESE,POTATO,2 LB
410140,889,DAIRY,PRIVATE,FLUID MILK PRODUCTS,CHOCOLATE CHIP,100G
595705,971,BAKERY,PREMIUM,YOGURT,CRACKERS,1 LB
165107,10,BAKERY,PRIVATE,CHICKEN,CHOCOLATE CHIP,1 LB
849638,906,DELI,STORE BRAND,FLUID MILK PRODUCTS,GROUND BEEF,12 PK
332111,198,BEAUTY,PRIVATE,COFFEE,GROUND BEEF,100G
855118,119,HEALTH,ORGANIC,CHICKEN,SPAGHETTI,32 OZ
395558,649,DELI,GENERIC,CHIPS,CHOCOLATE CHIP,12 PK
102071,49,MEAT,STORE BRAND,COOKIES,LASAGNA,32 OZ
450531,904,PRODUCE,NATIONAL,SOFT DRINKS,WHITE BREAD,6 PK
241006,302,BEVERAGES,PREMIUM,CHICKEN,WHITE BREAD,32 OZ
818327,279,BEAUTY,GENERIC,BUTTER/MARGARINE,GREEK,16 OZ
709654,141,HEALTH,ORGANIC,YOGURT,CHOCOLATE CHIP,16 OZ
927509,216,HOUSEHOLD,ORGANIC,COFFEE,CRACKERS,1 LB
379178,296,BAKERY,STORE BRAND,FROZEN MEALS,GREEK,500ML
172489,237,MEAT,PRIVATE,VEGETABLES - CANNED,LASAGNA,2 LB
709491,63,SEAFOOD,ORGANIC,BUTTER/MARGARINE,LASAGNA,1 LB
216510,827,SEAFOOD,PRIVATE,BUTTER/MARGARINE,CORN,12 PK
945344,82,MEAT,ORGANIC,BEEF,GROUND BEEF,250G
992804,823,HOUSEHOLD,NATIONAL,PASTA,WHITE BREAD,1 GAL
395984,600,BEVERAGES,NATIONAL,COFFEE,CHEDDAR,2 LB
449776,268,HEALTH,PREMIUM,BEEF,GROUND,250G
661928,728,FROZEN,ORGANIC,SOFT DRINKS,GREEK,6 PK
945499,840,DAIRY,NATIONAL,FLUID MILK PRODUCTS,SALTED,12 PK
749301,486,HEALTH,GENERIC,BUTTER/MARGARINE,WHOLE MILK,500ML
283060,44,DELI,STORE BRAND,FLUID MILK PRODUCTS,CHEDDAR,250G
755175,197,MEAT,STORE BRAND,BREAD/BAKED GOODS,SPAGHETTI,250G
574611,506,HOUSEHOLD,PREMIUM,CHIPS,DIET,100G
131334,797,MEAT,PRIVATE,YOGURT,DIET,12 PK
774619,715,FLORAL,PREMIUM,CHICKEN,GROUND BEEF,1 GAL
664995,873,FLORAL,STORE BRAND,CHEESE,GROUND BEEF,12 PK
986576,911,DAIRY,GENERIC,CHIPS,GROUND,100G
921578,104,FROZEN,PREMIUM,SNACKS,GREEK,16 OZ
276869,562,DELI,GENERIC,COFFEE,BONELESS,32 OZ
774282,513,PRODUCE,NATIONAL,CHEESE,SALTED,32 OZ
837977,385,MEAT,NATIONAL,FLUID MILK PRODUCTS,SPAGHETTI,16 OZ
134286,835,HEALTH,ORGANIC,CHEESE,SALTED,250G
526558,484,DELI,PREMIUM,FLUID MILK PRODUCTS,LASAGNA,6 PK
919850,297,FROZEN,PRIVATE,YOGURT,CHEDDAR,500ML
689333,357,FROZEN,GENERIC,FROZEN MEALS,POTATO,1 GAL
136502,671,GROCERY,GENERIC,SOFT DRINKS,LASAGNA,100G
643786,968,DAIRY,ORGANIC,COOKIES,CRACKERS,12 PK
939662,861,PRODUCE,ORGANIC,BUTTER/MARGARINE,GROUND BEEF,12 PK
525171,610,PRODUCE,ORGANIC,FLUID MILK PRODUCTS,SALTED,250G
909472,357,HEALTH,ORGANIC,CHICKEN,WHITE BREAD,500ML
509716,993,MEAT,GENERIC,FLUID MILK PRODUCTS,LASAGNA,6 PK
547832,878,DELI,ORGANIC,YOGURT,POTATO,1 LB
265335,643,DELI,PREMIUM,CHIPS,DIET,16 OZ
846468,697,DAIRY,STORE BRAND,COFFEE,CORN,1 GAL
777699,228,FROZEN,STORE BRAND,CHICKEN,WHITE BREAD,6 PK
227070,952,HOUSEHOLD,PRIVATE,PASTA,CHEDDAR,2 LB
341920,948,HEALTH,STORE BRAND,FLUID MILK PRODUCTS,CHEDDAR,100G
840405,972,PRODUCE,STORE BRAND,COOKIES,WHOLE MILK,6 PK
213173,986,DELI,PREMIUM,COFFEE,SPAGHETTI,250G
341469,26,SEAFOOD,STORE BRAND,BREAD/BAKED GOODS,CRACKERS,12 PK
142250,20,HEALTH,ORGANIC,YOGURT,POTATO,100G
578512,817,HOUSEHOLD,GENERIC,CHIPS,SALTED,1 LB
181369,43,DELI,ORGANIC,COFFEE,GROUND,1 LB
883652,390,DELI,PREMIUM,BUTTER/MARGARINE,LASAGNA,6 PK
526867,898,DELI,GENERIC,COFFEE,BONELESS,1 GAL
723782,494,BEVERAGES,GENERIC,BEEF,CORN,1 LB
473781,258,HOUSEHOLD,PREMIUM,CHIPS,GROUND BEEF,1 LB
270195,206,DAIRY,PREMIUM,COOKIES,SPAGHETTI,32 OZ
173770,739,FROZEN,GENERIC,BUTTER/MARGARINE,SALTED,100G
470549,722,FROZEN,NATIONAL,SNACKS,GROUND BEEF,250G
517109,888,GROCERY,GENERIC,SNACKS,SPAGHETTI,1 LB
819595,649,BEAUTY,NATIONAL,PASTA,CRACKERS,1 GAL
126284,609,PRODUCE,STORE BRAND,COOKIES,GROUND BEEF,32 OZ
468218,529,DAIRY,GENERIC,CHIPS,CHOCOLATE CHIP,1 GAL
500135,504,BEAUTY,GENERIC,CHICKEN,CORN,1 LB
706960,143,DAIRY,ORGANIC,COFFEE,SALTED,100G
660372,226,PRODUCE,GENERIC,CHIPS,WHITE BREAD,500ML
593998,981,PRODUCE,STORE BRAND,BUTTER/MARGARINE,CHEDDAR,6 PK
341427,52,BEAUTY,GENERIC,SOFT DRINKS,CRACKERS,100G
447947,856,SEAFOOD,PRIVATE,BUTTER/MARGARINE,SALTED,32 OZ
797812,379,HOUSEHOLD,GENERIC,SNACKS,CORN,1 LB
244438,152,HOUSEHOLD,PRIVATE,YOGURT,SALTED,16 OZ
529209,164,DELI,STORE BRAND,BUTTER/MARGARINE,DIET,2 LB
691495,210,BAKERY,PRIVATE,COOKIES,WHOLE MILK,1 LB
165297,15,BEVERAGES,PRIVATE,YOGURT,DIET,100G
693580,330,PRODUCE,GENERIC,COFFEE,DIET,1 LB
143066,921,HOUSEHOLD,PRIVATE,CHICKEN,POTATO,1 GAL
172881,153,FLORAL,PRIVATE,BUTTER/MARGARINE,BONELESS,1 GAL
418247,819,SEAFOOD,PRIVATE,SNACKS,DIET,1 GAL
629075,118,SEAFOOD,PREMIUM,BEEF,SPAGHETTI,500ML
749308,942,BEAUTY,PRIVATE,BEEF,GROUND BEEF,1 LB
765307,991,HOUSEHOLD,GENERIC,VEGETABLES - CANNED,CORN,1 LB
611509,784,FROZEN,STORE BRAND,FLUID MILK PRODUCTS,LASAGNA,1 GAL
478385,918,BEVERAGES,PREMIUM,COFFEE,WHITE BREAD,6 PK
410961,461,BEVERAGES,ORGANIC,COFFEE,CHEDDAR,12 PK
628343,33,BAKERY,STORE BRAND,BEEF,CRACKERS,250G
390894,875,FLORAL,GENERIC,PASTA,CORN,2 LB
187438,964,DAIRY,NATIONAL,FLUID MILK PRODUCTS,WHOLE MILK,16 OZ
214086,301,BEVERAGES,ORGANIC,SOFT DRINKS,WHITE BREAD,12 PK
714899,368,HOUSEHOLD,PREMIUM,CHICKEN,GREEK,6 PK
699577,650,PRODUCE,PRIVATE,BEEF,CRACKERS,32 OZ
399120,484,FLORAL,ORGANIC,FLUID MILK PRODUCTS,CHEDDAR,12 PK
953155,966,MEAT,PRIVATE,CHIPS,POTATO,6 PK
899121,750,HOUSEHOLD,ORGANIC,PASTA,DIET,500ML
613957,27,SEAFOOD,ORGANIC,CHEESE,GREEK,500ML
449205,451,GROCERY,STORE BRAND,YOGURT,GROUND,12 PK
557888,496,PRODUCE,STORE BRAND,BEEF,GROUND BEEF,32 OZ
341060,708,BEAUTY,ORGANIC,BREAD/BAKED GOODS,SALTED,2 LB
844903,7,BAKERY,STORE BRAND,CHEESE,WHITE BREAD,1 LB
349691,559,MEAT,PRIVATE,CHIPS,SALTED,500ML
640085,511,FLORAL,PREMIUM,VEGETABLES - CANNED,GROUND BEEF,6 PK
565042,432,DELI,ORGANIC,CHIPS,WHITE BREAD,1 GAL
337930,258,BAKERY,GENERIC,COOKIES,GREEK,16 OZ
960451,658,SEAFOOD,STORE BRAND,SNACKS,BONELESS,16 OZ
326475,217,HEALTH,GENERIC,SNACKS,CHOCOLATE CHIP,250G
291662,72,FROZEN,PREMIUM,YOGURT,BONELESS,1 GAL
336398,963,SEAFOOD,STORE BRAND,FROZEN MEALS,DIET,1 GAL
463674,973,DAIRY,PREMIUM,CHEESE,CHEDDAR,2 LB
524903,325,DAIRY,PRIVATE,CHEESE,LASAGNA,1 LB
745278,219,FROZEN,ORGANIC,CHIPS,SPAGHETTI,1 GAL
709539,579,BEVERAGES,GENERIC,CHIPS,CHOCOLATE CHIP,100G
198598,478,SEAFOOD,GENERIC,BEEF,BONELESS,100G
867818,33,DELI,NATIONAL,SNACKS,CRACKERS,32 OZ
892280,759,PRODUCE,STORE BRAND,YOGURT,BONELESS,1 GAL
154297,362,FROZEN,ORGANIC,BREAD/BAKED GOODS,CRACKERS,12 PK
576838,902,BAKERY,NATIONAL,CHEESE,GROUND,500ML
209798,735,DELI,PRIVATE,CHIPS,CHEDDAR,1 LB
138909,748,SEAFOOD,NATIONAL,BUTTER/MARGARINE,POTATO,1 LB
620808,567,HOUSEHOLD,GENERIC,BUTTER/MARGARINE,SPAGHETTI,1 LB
258665,503,BAKERY,NATIONAL,BUTTER/MARGARINE,LASAGNA,12 PK
758872,893,BAKERY,PREMIUM,COOKIES,WHOLE MILK,1 LB
364883,238,BEAUTY,ORGANIC,COOKIES,DIET,500ML
492498,135,BEVERAGES,NATIONAL,BREAD/BAKED GOODS,GROUND,500ML
496440,241,DELI,NATIONAL,FROZEN MEALS,CHEDDAR,1 LB
294479,520,HOUSEHOLD,PRIVATE,COFFEE,CHOCOLATE CHIP,2 LB
724307,204,GROCERY,STORE BRAND,CHEESE,GROUND BEEF,32 OZ
275197,826,BAKERY,PREMIUM,SOFT DRINKS,GROUND BEEF,16 OZ
892602,786,BAKERY,ORGANIC,YOGURT,CHOCOLATE CHIP,6 PK
201031,822,SEAFOOD,PRIVATE,SNACKS,WHITE BREAD,500ML
243790,535,FLORAL,PREMIUM,FROZEN MEALS,CHEDDAR,12 PK
244382,725,BAKERY,GENERIC,YOGURT,LASAGNA,12 PK
185985,625,PRODUCE,GENERIC,FROZEN MEALS,GROUND,6 PK
160431,347,PRODUCE,GENERIC,FLUID MILK PRODUCTS,CORN,2 LB
512007,148,GROCERY,GENERIC,CHEESE,SALTED,100G
747404,89,BEVERAGES,ORGANIC,BREAD/BAKED GOODS,GREEK,16 OZ
410761,648,DELI,ORGANIC,CHEESE,GROUND,6 PK
315641,740,BAKERY,ORGANIC,PASTA,DIET,1 GAL
584442,294,BEVERAGES,ORGANIC,BEEF,GROUND,32 OZ
742681,940,BEAUTY,GENERIC,VEGETABLES - CANNED,CHOCOLATE CHIP,12 PK
993059,560,MEAT,NATIONAL,BEEF,CHEDDAR,500ML
906521,825,DELI,PRIVATE,SOFT DRINKS,SPAGHETTI,2 LB
903539,655,PRODUCE,STORE BRAND,FROZEN MEALS,SPAGHETTI,1 LB
498885,501,FLORAL,PRIVATE,FLUID MILK PRODUCTS,SPAGHETTI,2 LB
246498,190,BAKERY,STORE BRAND,PASTA,GROUND BEEF,12 PK
559053,807,DELI,PRIVATE,CHEESE,BONELESS,1 LB
154331,952,DAIRY,NATIONAL,BEEF,CORN,12 PK
362999,477,FROZEN,PREMIUM,CHICKEN,LASAGNA,500ML
530008,695,HOUSEHOLD,ORGANIC,YOGURT,GROUND BEEF,250G
383091,898,SEAFOOD,PREMIUM,BREAD/BAKED GOODS,CHOCOLATE CHIP,100G
645411,551,DAIRY,NATIONAL,VEGETABLES - CANNED,GROUND,32 OZ
612814,508,HOUSEHOLD,ORGANIC,BEEF,CORN,6 PK
641607,24,FROZEN,GENERIC,BUTTER/MARGARINE,GROUND BEEF,2 LB
947487,181,MEAT,STORE BRAND,COOKIES,SALTED,100G
246724,638,FLORAL,PREMIUM,BUTTER/MARGARINE,GREEK,12 PK
581305,505,HEALTH,STORE BRAND,VEGETABLES - CANNED,WHITE BREAD,500ML
786671,810,DAIRY,PREMIUM,BUTTER/MARGARINE,DIET,2 LB
636979,360,HEALTH,PREMIUM,CHEESE,BONELESS,12 PK
567235,251,BEVERAGES,PREMIUM,BUTTER/MARGARINE,SPAGHETTI,2 LB
342470,627,HEALTH,NATIONAL,CHEESE,BONELESS,16 OZ
437931,998,BAKERY,NATIONAL,CHICKEN,CORN,6 PK
966612,451,HEALTH,NATIONAL,BEEF,WHOLE MILK,500ML
949043,786,PRODUCE,STORE BRAND,BREAD/BAKED GOODS,SPAGHETTI,1 LB
668739,943,FROZEN,NATIONAL,BREAD/BAKED GOODS,WHOLE MILK,6 PK
813664,656,PRODUCE,STORE BRAND,CHEESE,CHEDDAR,6 PK
540674,129,FROZEN,ORGANIC,COFFEE,CHEDDAR,500ML
473231,795,FLORAL,ORGANIC,CHEESE,CRACKERS,6 PK
832384,909,HEALTH,ORGANIC,FROZEN MEALS,POTATO,6 PK
679749,264,DELI,GENERIC,YOGURT,CHEDDAR,500ML
289145,714,BAKERY,PREMIUM,FLUID MILK PRODUCTS,WHITE BREAD,16 OZ
319879,704,MEAT,ORGANIC,SOFT DRINKS,WHOLE MILK,100G
825599,150,HOUSEHOLD,PREMIUM,YOGURT,CRACKERS,1 GAL
494492,905,BEVERAGES,ORGANIC,SOFT DRINKS,CHOCOLATE CHIP,500ML
300329,83,HEALTH,NATIONAL,BREAD/BAKED GOODS,CORN,250G
958154,858,DELI,NATIONAL,BUTTER/MARGARINE,GROUND,2 LB
134952,227,MEAT,ORGANIC,SNACKS,SPAGHETTI,500ML
536219,615,FROZEN,ORGANIC,SOFT DRINKS,WHITE BREAD,100G
237147,88,BEAUTY,NATIONAL,VEGETABLES - CANNED,CHOCOLATE CHIP,250G
574435,734,HOUSEHOLD,NATIONAL,BUTTER/MARGARINE,CORN,32 OZ
577122,467,BEVERAGES,GENERIC,BREAD/BAKED GOODS,GROUND,6 PK
575519,442,MEAT,ORGANIC,COFFEE,WHITE BREAD,32 OZ
999869,956,PRODUCE,GENERIC,FROZEN MEALS,GROUND,6 PK
761794,812,BEAUTY,GENERIC,VEGETABLES - CANNED,CRACKERS,12 PK
977143,521,FLORAL,PRIVATE,BUTTER/MARGARINE,DIET,100G
633213,287,BEVERAGES,ORGANIC,BREAD/BAKED GOODS,SPAGHETTI,250G
728648,857,MEAT,PREMIUM,PASTA,WHOLE MILK,16 OZ
290445,813,FROZEN,STORE BRAND,CHIPS,GREEK,1 GAL
674747,638,DAIRY,GENERIC,COOKIES,GREEK,1 LB
305309,46,GROCERY,NATIONAL,BEEF,SALTED,6 PK
689426,512,MEAT,STORE BRAND,SOFT DRINKS,WHITE BREAD,2 LB
667505,632,BAKERY,STORE BRAND,YOGURT,CHEDDAR,500ML
203342,187,PRODUCE,STORE BRAND,SOFT DRINKS,DIET,100G
260810,882,HEALTH,GENERIC,BEEF,CHEDDAR,1 GAL
722625,587,MEAT,GENERIC,SOFT DRINKS,POTATO,100G
661292,446,SEAFOOD,GENERIC,CHICKEN,SPAGHETTI,16 OZ
430735,353,MEAT,STORE BRAND,VEGETABLES - CANNED,LASAGNA,1 LB
506450,122,SEAFOOD,PRIVATE,FROZEN MEALS,CRACKERS,100G
245913,70,BAKERY,GENERIC,CHIPS,CHEDDAR,500ML
351066,605,SEAFOOD,NATIONAL,COFFEE,SPAGHETTI,2 LB
203990,680,BAKERY,PREMIUM,CHEESE,GROUND,500ML
867465,375,BAKERY,NATIONAL,SNACKS,WHOLE MILK,1 LB
185976,87,FROZEN,NATIONAL,YOGURT,WHOLE MILK,250G
494051,288,GROCERY,GENERIC,BUTTER/MARGARINE,CRACKERS,500ML
490876,948,DELI,PREMIUM,BEEF,SALTED,12 PK
551821,658,FROZEN,PREMIUM,SOFT DRINKS,CHEDDAR,6 PK
978896,20,MEAT,PRIVATE,VEGETABLES - CANNED,GROUND,500ML
725731,598,DAIRY,STORE BRAND,SOFT DRINKS,CHEDDAR,500ML
485620,433,FLORAL,PREMIUM,CHEESE,GROUND BEEF,1 LB
158160,798,HEALTH,NATIONAL,VEGETABLES - CANNED,GROUND,12 PK
233752,82,FLORAL,PRIVATE,CHIPS,SALTED,16 OZ
235859,753,HEALTH,NATIONAL,VEGETABLES - CANNED,GROUND BEEF,250G
963674,751,BEAUTY,PREMIUM,BEEF,SPAGHETTI,500ML
610356,478,HEALTH,STORE BRAND,YOGURT,LASAGNA,2 LB
691894,197,HOUSEHOLD,PREMIUM,SOFT DRINKS,BONELESS,2 LB
522083,643,HEALTH,ORGANIC,COOKIES,SALTED,32 OZ
929684,743,SEAFOOD,ORGANIC,SOFT DRINKS,GROUND,2 LB
