household_key,BASKET_ID,DAY,PRODUCT_ID,QUANTITY,SALES_VALUE,STORE_ID,RETAIL_DISC,TRANS_TIME,WEEK_NO,COUPON_DISC,COUPON_MATCH_DISC
7955,99334318,155,216581,1,35.16,208,3.55,1133,102,0.85,0.42
5031,68525531,608,234475,5,186.35,457,1.55,1465,44,1.05,0.63
1664,48678244,96,800741,2,73.96,98,1.88,2171,46,0.19,0.16
808,86950518,376,666744,5,160.6,448,2.81,1166,102,0.63,0.02
2649,93056623,520,516904,7,112.28,260,3.51,1734,38,1.73,0.8
4857,12531727,71,907606,1,22.53,421,2.38,1321,40,0.66,0.6
6569,82227046,406,123979,9,302.85,241,0.1,1837,14,1.9,0.69
9153,90114598,556,120568,8,52.8,194,0.31,1424,50,0.52,0.21
9645,49645613,164,747444,3,39.21,389,4.04,2102,77,0.56,0.7
8331,43858332,206,568284,1,25.19,402,3.57,1644,47,0.3,0.77
8055,13009737,312,653949,6,182.28,487,4.93,1687,36,1.86,0.74
600,46830472,459,439154,8,207.52,490,2.74,1186,9,1.53,0.38
8060,13757191,355,748758,4,153.76,297,2.95,757,44,0.55,0.16
9338,15199624,419,659845,8,174.56,192,3.72,814,8,0.24,0.85
6504,77413985,125,828061,7,310.73,155,2.59,2012,35,1.23,0.09
817,51379633,90,614917,5,243.4,287,4.75,1113,57,1.23,0.97
2581,24085174,103,178677,4,164.8,360,0.02,1190,92,1.71,0.95
6631,14485665,419,302402,2,78.22,259,3.86,1830,18,0.48,0.61
335,96224721,655,131714,3,112.23,158,1.64,1047,7,1.76,0.86
3265,51004981,413,525407,8,34.88,231,0.22,1076,94,0.32,0.31
2110,85345606,307,170643,5,57.1,4,2.56,1241,60,0.81,0.52
3,65942995,624,281566,6,276.42,98,1.26,1457,31,0.59,0.86
5562,97437912,527,178147,8,236.88,33,1.37,1871,47,1.07,0.74
1422,54238798,455,254347,9,65.97,185,0.03,1139,79,1.81,0.14
6019,75157960,471,910180,10,158.0,474,0.58,1093,89,0.9,0.62
670,56873519,368,929578,5,217.95,277,2.74,2141,83,1.03,0.16
6907,49678083,129,522745,8,170.56,342,0.36,1092,55,1.47,0.15
7494,67761180,359,708025,10,381.4,193,2.29,1606,78,0.03,0.9
1584,29817807,518,339105,1,10.37,8,0.27,1502,72,0.28,0.61
4678,89745828,372,990343,8,69.68,314,4.57,804,6,0.07,0.99
6728,39421528,223,797209,3,68.1,256,2.42,2015,63,1.12,0.23
5910,84085620,303,500740,3,93.75,186,1.36,1647,61,1.46,0.82
404,66569351,162,514658,1,38.2,298,0.23,1986,10,0.14,0.43
2749,98685399,38,219746,7,213.5,265,1.22,767,64,0.21,0.55
3078,49508676,177,105352,7,181.37,237,1.89,1805,23,1.83,0.27
2920,28533266,141,906684,2,74.66,227,3.7,1558,16,1.29,0.87
9454,30127413,680,805877,3,80.34,360,2.15,2178,81,0.16,0.14
1313,38440924,558,529429,4,148.96,454,1.1,1682,25,0.12,0.35
3361,92138553,650,609090,10,371.1,161,1.34,1132,16,1.21,0.01
2582,98832373,21,761912,8,348.4,236,4.1,884,84,0.15,0.9
9672,41347041,92,361714,6,114.78,384,3.4,1347,20,1.37,0.51
9296,54913650,563,616174,6,85.86,220,4.11,1398,84,1.19,0.55
6530,48788546,489,952870,10,53.4,90,4.47,2073,74,0.66,0.44
2808,36416528,109,621990,3,79.77,283,0.05,1649,40,0.18,0.99
9107,45753041,212,229799,7,298.83,376,3.27,1521,27,1.75,0.05
9406,64278756,618,230571,7,65.59,430,0.81,1559,86,1.77,0.14
9274,95678200,326,702252,9,195.03,444,3.14,795,84,1.77,0.04
9846,69617850,615,777515,7,271.11,397,3.59,1359,70,1.37,0.1
1640,67225403,153,420851,5,148.15,358,0.38,1370,16,1.02,0.46
7776,76487239,69,347817,2,54.92,213,2.64,1516,57,0.83,0.07
5620,35836079,321,903539,1,27.15,424,1.86,906,79,0.65,0.19
9698,23570159,325,752120,1,39.57,397,3.0,2058,83,0.28,0.25
7470,32917466,32,789871,9,317.34,131,1.84,1803,55,1.99,0.84
4010,52443557,340,988443,7,210.35,272,1.01,1330,45,1.32,0.99
804,58267510,428,529697,1,21.75,424,1.52,960,91,0.53,0.57
100,33906961,113,907664,7,48.93,382,3.23,1414,96,0.01,0.52
4290,95574919,54,147213,3,89.97,434,3.92,1010,46,0.8,0.29
231,71814112,437,772025,6,60.0,354,2.44,629,30,1.39,0.67
576,45216644,523,851341,3,14.76,172,3.98,2119,20,1.44,0.19
5220,13115581,671,396676,1,21.46,269,3.74,1013,73,0.94,0.52
611,81726926,186,165483,3,53.58,70,1.24,1183,65,1.32,0.94
1968,10425732,436,484909,4,167.64,404,1.49,715,47,0.01,0.81
7676,35025376,196,900032,10,273.1,78,2.57,732,87,0.38,0.76
5420,84688911,344,918975,6,193.8,176,1.25,2159,99,0.6,0.26
1869,40901588,638,436126,1,25.64,139,1.28,675,47,0.01,0.61
3505,13860197,584,763015,1,38.87,47,3.81,2070,75,0.0,0.05
6557,91188134,541,804481,3,129.69,129,1.98,1660,5,1.2,0.29
1801,61729175,131,712079,6,99.24,316,1.41,1264,69,1.7,0.11
2179,63020684,25,955307,7,168.28,475,1.21,1538,9,1.87,0.08
3639,78069942,397,580208,3,84.93,217,3.0,1542,28,1.2,0.6
8413,79230408,588,346540,7,136.36,448,0.88,1378,24,1.18,0.05
9520,81486688,456,959567,6,43.08,183,1.25,991,61,1.32,0.18
5438,62589037,669,692542,9,386.55,220,0.49,1655,55,1.25,0.38
2640,38011135,104,815882,2,60.52,310,0.5,861,86,0.92,0.96
8466,19437970,313,601697,5,229.1,457,4.3,968,34,1.27,0.69
7643,74036806,42,476646,1,45.24,304,0.64,2139,19,1.49,0.94
5608,51719421,277,307538,2,75.72,448,2.04,1910,24,0.01,0.75
6096,72690006,465,697979,6,297.9,239,1.28,810,74,0.62,0.53
966,50334917,120,656475,8,29.68,89,1.08,1107,60,1.08,0.93
4103,28055281,683,565790,1,2.64,263,3.6,1052,82,1.98,0.94
6272,51103925,231,989712,1,42.15,106,2.52,2186,33,1.65,0.27
2499,76532664,11,320006,7,24.92,122,0.1,1962,83,0.33,0.81
5989,54284304,511,906684,7,37.94,262,0.57,2053,25,0.98,0.29
9112,32494670,64,631611,8,239.84,209,1.3,1574,30,1.89,0.3
9694,79039337,235,470988,9,146.34,57,1.43,1470,48,0.27,0.22
5568,11396675,159,288193,4,91.36,420,0.73,1052,52,1.78,0.88
9799,50617464,448,418935,6,88.08,287,4.9,1528,55,1.38,0.06
1795,42021749,318,295554,4,196.76,314,2.89,1085,98,0.22,0.66
4486,43909274,155,396025,9,5.85,382,0.03,1397,33,0.85,0.67
9552,50435927,342,834854,1,41.4,293,4.75,1784,37,0.85,0.88
9360,13149831,554,398279,5,35.75,482,3.88,2088,56,1.67,0.19
2891,56131747,237,383631,3,147.21,314,0.95,1292,101,0.83,0.48
5432,90387462,283,209972,6,61.2,449,3.82,1855,95,1.86,0.31
5599,40112626,283,474789,6,51.18,441,2.03,893,22,1.69,0.19
104,40015172,628,240527,6,117.18,431,4.59,1501,61,1.2,0.71
5781,66534780,223,765540,9,212.94,406,2.45,1193,9,1.26,0.3
2955,93755116,527,879580,4,123.64,339,3.03,895,76,0.36,0.49
180,63869783,702,417974,10,358.6,182,4.63,1042,54,0.01,0.94
9903,81623185,152,967289,5,156.3,362,1.35,2007,59,0.02,0.37
1319,58375644,168,368909,1,33.08,193,0.37,774,30,1.37,0.08
4032,52074416,597,362340,4,43.04,170,2.59,806,24,1.05,0.93
6203,24460089,197,369922,7,256.06,205,3.52,1905,87,0.16,0.09
1086,76034959,569,950702,6,46.5,77,3.69,1115,102,0.09,0.31
1431,34441558,372,108431,6,230.58,164,3.46,1723,91,0.99,0.85
4617,79768757,458,227235,1,40.23,346,4.18,927,5,1.7,0.09
5075,36202978,5,594216,4,16.72,402,2.96,2048,68,1.91,0.09
3923,39967571,173,680774,1,48.47,245,2.46,2141,49,1.59,0.5
2838,32726484,397,213431,1,41.7,82,2.5,1899,66,0.5,0.9
3047,10454634,79,911600,6,166.68,386,3.14,1570,45,1.02,0.67
6774,17373496,288,390104,4,77.48,141,2.73,1003,4,1.3,0.3
4819,16213527,111,229597,8,326.16,368,2.56,1451,80,1.29,0.92
3674,97668466,232,577856,10,196.1,40,4.3,1276,82,0.98,0.99
6970,46150491,123,666683,5,138.95,465,3.97,1142,51,1.49,0.08
7185,50977892,381,578201,9,99.0,245,1.72,1580,48,0.68,0.9
635,94893409,418,697897,1,32.44,490,0.99,1978,62,1.19,0.4
396,93004557,276,651436,10,419.6,210,1.88,1684,70,0.52,0.61
2045,85345606,487,847723,10,167.8,500,1.53,1769,7,0.48,0.11
282,39979244,68,646290,7,120.68,45,4.03,768,12,0.5,0.01
9772,84675961,232,190823,1,16.77,495,2.78,1224,81,0.13,0.19
7189,85180150,440,994027,6,95.82,107,2.53,676,95,0.01,0.77
1582,22800060,231,783817,1,14.71,138,3.64,1289,96,1.44,0.1
3901,67597717,329,933495,10,70.2,339,3.47,1276,23,0.42,0.84
9413,99153930,213,183312,5,52.25,454,1.2,1163,22,1.88,0.94
6331,56706551,605,905975,6,272.04,424,0.84,2049,3,1.83,0.45
6691,80086634,279,374171,6,136.68,481,2.13,1864,59,0.64,0.45
9567,47090756,485,364876,9,201.24,68,4.25,2158,39,1.05,0.83
8622,25941105,332,661292,2,53.66,295,3.16,1186,97,0.23,0.01
8989,60323841,649,982052,9,193.05,364,2.47,1651,48,0.48,0.52
1796,34299082,306,849843,1,15.34,473,1.28,1287,95,0.42,0.97
5381,98334679,366,700717,8,202.8,70,4.7,2163,11,0.99,0.5
2916,48747993,617,123311,2,45.54,4,4.55,1705,72,0.06,0.31
150,33009370,273,442013,10,70.5,225,3.63,868,25,0.27,0.39
6746,89047420,479,716969,2,5.64,425,2.54,697,62,1.74,0.82
9568,13998992,80,764215,8,346.08,344,1.8,1901,3,0.46,0.45
170,50184928,228,364012,10,68.3,210,3.13,1479,89,1.97,0.71
3504,81140976,541,659529,1,22.19,84,3.38,934,21,0.11,0.03
7428,66158937,565,332342,9,394.38,155,0.92,1583,99,0.95,0.02
7849,46645812,30,394182,4,129.32,412,4.76,1501,59,0.44,0.25
8920,66790911,80,145053,6,119.94,82,4.23,1960,82,1.95,0.76
5486,75986349,576,431554,3,45.0,443,0.5,1979,3,1.1,0.78
61,75305078,687,172489,6,249.12,83,0.64,1627,42,0.49,0.75
7349,99092967,537,847152,7,183.33,35,3.11,1067,8,0.79,0.03
7038,12615865,634,696276,7,162.54,227,3.43,1442,3,1.29,0.53
2440,96521118,267,329533,1,46.37,6,3.26,1903,15,1.5,0.93
423,88118219,59,635363,7,100.59,400,2.03,1989,10,0.18,0.14
3389,72694746,312,382520,3,74.28,471,4.63,1210,22,0.22,0.8
9512,85535193,675,352315,5,48.8,58,4.76,949,60,1.66,0.39
279,63123760,106,305877,4,106.8,453,1.69,1511,81,0.86,0.55
4766,80549532,108,198981,6,164.7,141,2.91,902,44,1.42,0.51
4946,85817137,277,161266,1,48.74,310,3.62,1714,5,1.86,0.69
1314,12600471,136,230274,3,6.66,412,3.34,1470,17,0.12,0.61
3230,19227371,704,668029,3,7.05,55,4.16,855,45,0.43,0.1
3957,25950022,161,150789,5,107.5,418,2.86,1018,26,0.11,0.48
5390,51719421,504,659309,5,72.85,471,2.72,1659,47,1.98,0.23
8526,47738954,531,884000,10,79.6,178,1.67,642,32,1.0,0.15
3866,40698324,384,260364,8,213.76,139,2.93,1545,82,0.55,0.98
8258,78499694,691,510301,6,275.04,354,1.02,1426,71,0.18,0.51
2502,95952079,177,534421,9,213.03,383,4.07,1071,95,0.73,0.16
869,79141829,63,617934,2,51.06,466,1.57,894,17,0.59,0.14
8655,54435902,620,923629,6,4.5,272,4.62,1982,55,1.05,0.28
4919,77569810,98,825242,10,443.6,327,0.25,1576,96,0.08,0.41
2418,78878536,634,495277,10,139.9,124,0.72,1327,11,0.34,0.5
8706,40188048,24,891916,5,249.6,365,1.02,1034,17,0.5,0.33
1009,31920102,248,930632,3,60.03,486,3.15,765,68,0.93,0.96
5823,22999547,508,372536,9,166.68,329,3.65,1123,54,0.26,0.71
5439,60989545,186,966612,2,2.74,221,1.41,2196,35,1.07,0.49
3621,82952855,593,165483,8,328.16,179,1.99,1039,81,0.51,0.12
8537,84035187,61,853178,1,7.86,305,4.77,1567,2,1.65,0.83
2546,19409599,366,258252,7,150.01,109,0.47,1634,86,1.46,0.94
3915,79773311,358,826730,7,64.96,187,2.85,1819,98,0.23,0.43
5820,73336159,323,359476,1,32.86,357,4.9,1780,91,1.28,0.1
7002,61574684,23,985104,1,46.01,313,4.64,838,96,1.31,0.57
7741,89602179,64,432966,7,74.2,21,1.38,613,71,0.6,0.82
207,90547439,375,818140,9,293.4,418,4.43,632,99,0.32,0.06
5231,29422083,675,328955,10,183.7,343,0.0,638,91,0.57,0.69
6537,60723915,280,715579,3,149.64,236,3.0,1093,44,0.73,0.6
4787,55711374,212,580784,9,162.27,281,2.35,781,35,1.52,0.49
7097,85213867,496,580997,9,335.16,53,1.28,840,89,1.66,0.72
8940,41154250,456,655467,10,159.0,248,1.2,1128,39,0.19,0.34
8682,57431002,155,695214,10,143.1,356,2.69,873,91,1.88,0.58
9328,11918391,56,778157,9,120.24,41,1.79,647,9,1.1,0.81
849,91337007,697,193495,3,120.87,179,0.65,1776,86,1.15,0.27
232,57907458,344,747041,2,89.26,460,3.93,1546,69,1.66,0.97
5446,29150407,207,862953,6,118.62,33,0.82,1686,97,1.99,0.27
3810,30867451,479,479616,6,151.8,294,1.05,1291,67,0.73,0.11
8760,85550380,283,742462,9,228.06,336,4.56,1172,28,0.21,0.23
3604,49375571,671,420438,5,10.25,263,3.12,843,8,0.63,0.49
6251,40055333,646,219746,5,121.1,238,0.35,2140,48,1.22,0.82
9612,71561839,401,320860,7,72.59,89,4.56,1332,19,1.85,0.19
7516,89784918,510,260858,9,120.6,47,3.17,2164,2,1.2,0.74
6238,70686023,280,134952,3,89.52,478,4.82,1537,42,1.02,0.86
8486,61177311,543,762592,3,124.05,261,4.46,663,99,0.4,0.37
8806,58457810,399,389611,9,256.68,412,0.23,1611,39,0.86,0.87
9031,23501958,455,407767,2,93.36,22,0.3,1478,55,1.49,0.9
2148,36920478,512,391627,8,377.44,167,1.86,1242,87,1.01,0.38
6848,10904164,564,718621,9,71.64,18,2.66,1204,3,0.2,0.93
1826,96007814,614,528605,6,248.52,75,3.52,1993,7,1.82,0.24
6736,46462881,344,474853,5,191.95,69,0.3,717,20,0.12,0.01
6408,61326113,107,995878,2,66.28,182,1.59,1196,49,0.57,0.07
7090,51028758,304,577951,6,85.08,184,1.98,1902,9,1.8,0.65
5265,51976847,189,205234,2,60.74,319,2.2,1470,30,1.72,0.33
3159,53520244,512,982164,8,236.4,217,1.34,868,56,0.03,0.28
2467,17623525,114,266901,8,133.28,316,4.44,1345,63,0.4,0.93
422,21647538,700,133623,7,122.5,137,4.54,1319,37,1.53,0.11
5104,30006681,578,886814,9,423.36,227,3.81,1980,26,0.08,0.97
8010,84218447,604,231469,1,46.57,289,2.23,2119,58,0.63,0.58
1572,46709494,560,310828,4,61.72,62,4.38,977,23,1.39,0.78
2519,14342842,478,895133,5,140.05,303,4.55,1692,36,0.28,0.09
8358,60731185,694,586414,6,204.06,274,0.01,1295,65,0.77,0.35
1547,73759080,105,661928,3,63.6,319,1.78,690,43,1.14,0.46
5186,77605422,203,878232,1,15.06,151,0.85,1726,37,0.05,0.02
5520,27409347,711,865405,8,377.6,271,2.17,701,55,1.54,0.0
4223,52545977,1,433779,8,399.92,202,4.05,1407,100,0.08,0.12
6861,78846787,242,378620,6,98.34,331,0.92,764,16,0.87,0.83
5360,39553356,376,134056,1,6.08,102,2.61,1494,83,0.57,0.72
8872,88577170,11,357220,3,77.91,119,1.31,2154,25,0.63,0.34
1418,85038954,412,479046,5,197.6,376,4.19,970,96,1.85,0.69
1683,27984991,133,134220,9,430.83,40,0.2,1446,15,0.16,0.59
1012,46823611,194,447960,4,179.36,260,4.5,2199,1,0.64,0.6
4576,64048756,607,216865,10,458.2,91,4.0,1386,72,0.25,0.85
5359,59820545,404,492125,5,43.1,206,3.47,749,60,0.98,0.41
3096,26017532,337,784190,1,7.82,371,0.68,2114,33,1.24,0.5
2785,87865993,125,459522,3,43.38,98,2.73,847,36,0.48,0.92
8342,28343480,699,134585,9,173.61,160,1.14,1849,43,0.39,0.74
7972,97235018,72,164303,4,143.16,366,0.66,1252,84,1.84,0.49
1904,86791127,242,711161,9,156.42,409,1.25,1169,47,1.01,0.16
8232,13414837,644,752787,5,61.45,344,3.34,877,53,0.09,0.81
9035,18561064,145,993897,10,254.9,127,0.92,1953,60,1.05,0.78
777,34675421,119,691608,5,84.2,86,1.0,1103,1,1.62,0.13
884,67119108,448,968046,9,253.71,173,3.41,1804,43,0.14,0.99
5704,67989966,390,153921,9,429.57,183,2.99,2043,97,0.34,0.85
5219,84245810,33,225361,5,118.4,115,2.36,1547,25,0.82,0.21
5336,17642662,127,939290,8,313.04,157,4.72,1306,65,0.88,0.12
9512,97496018,240,782869,4,121.52,408,4.53,1258,16,1.82,0.17
1826,46495744,170,265322,1,30.43,359,4.99,1916,48,1.09,0.25
2277,19609626,55,545708,3,78.21,439,4.84,1618,83,0.11,0.57
1936,41766334,383,174632,10,458.0,189,4.34,838,8,0.77,0.7
1182,87766096,79,206346,7,262.5,381,2.55,1416,6,1.84,0.68
9199,82308562,90,919888,3,64.41,246,2.02,785,25,1.85,0.35
5428,97427100,156,788689,4,120.68,231,0.75,808,66,1.31,0.41
1688,15684679,320,471504,6,97.68,308,4.76,928,92,0.76,0.18
5015,57320396,586,722065,2,37.04,348,3.78,2197,93,0.54,0.78
1105,43858332,43,851663,8,20.16,391,4.1,842,49,0.56,0.48
7371,56444646,492,484920,3,98.13,170,2.04,1213,95,0.25,0.84
1028,79277421,74,772422,2,50.76,460,0.3,1761,10,1.02,0.84
3565,30813782,691,389565,8,277.92,395,3.94,2151,4,1.72,0.04
4045,29302849,622,415641,5,41.5,313,2.23,1062,92,0.73,0.51
1159,80906989,353,947837,5,11.7,256,2.95,1586,10,0.94,0.9
9985,28430021,248,618933,6,70.02,440,0.73,1380,87,0.31,0.08
5937,93444785,209,974223,4,41.84,226,3.12,2076,87,1.41,0.38
4978,18646736,377,254727,9,89.01,282,1.01,991,13,0.32,0.34
8485,99777933,667,109257,8,176.8,213,4.78,1763,36,1.98,0.92
6029,59243624,451,191877,9,161.73,387,1.16,908,93,0.12,0.96
4078,56351393,412,979295,6,262.62,34,4.14,673,20,0.27,0.61
4463,35457435,419,275312,4,66.84,396,0.25,668,65,1.04,0.61
8466,19909119,340,308968,9,361.17,465,1.35,2158,12,1.52,0.57
2583,23738969,301,644114,10,190.3,67,4.73,1124,47,0.11,0.34
5431,81977415,652,618023,1,7.8,364,4.42,1244,51,0.49,0.93
824,71672810,449,965608,2,11.24,162,0.25,1449,46,1.11,0.47
2460,46113875,584,879890,7,320.67,290,4.75,1513,5,0.19,0.98
6010,90031238,29,768775,4,12.12,284,1.07,1612,35,1.72,0.02
3259,65741601,576,854555,5,100.95,64,1.3,1068,75,1.2,0.05
5912,80886070,214,926393,5,240.55,347,1.88,1785,4,1.9,0.13
9064,25658029,549,649800,3,23.04,322,4.01,1630,86,0.46,0.36
5044,77739927,37,158969,9,13.86,382,0.27,1222,15,0.84,0.85
3393,29537953,118,389535,3,91.8,186,0.76,1489,82,1.67,0.1
8213,87143624,117,803610,5,155.05,11,3.85,1214,27,0.93,0.95
2013,12856398,569,459522,3,82.65,37,1.73,1461,79,1.07,0.33
2201,30772695,604,905975,4,82.68,236,0.88,1405,39,0.42,0.59
9000,59073718,228,112743,5,169.45,247,2.66,616,76,1.01,0.22
6781,26574256,414,854140,9,332.37,379,1.13,2029,94,1.3,0.66
7995,42129025,235,886026,9,80.82,327,0.77,721,27,1.91,0.27
8177,95235548,655,525456,2,20.3,383,3.95,1897,75,0.77,0.04
5608,27591308,315,968071,7,103.74,322,0.95,1624,28,1.03,0.7
9142,30813782,609,906753,7,262.22,424,3.42,2036,80,1.0,0.71
7422,73298469,176,543362,7,214.62,192,4.96,748,69,0.98,0.87
3687,26225019,551,730046,5,116.15,89,4.46,921,95,1.74,0.0
3709,66212366,501,866784,9,209.52,226,1.5,1743,11,0.91,0.93
5003,16084451,336,953762,5,239.65,102,3.4,945,22,0.08,0.18
1801,91188134,39,847844,1,8.05,310,0.68,834,27,0.25,0.53
8294,22881267,108,450106,5,67.9,150,2.64,2049,3,1.93,0.5
531,21565083,612,278217,9,23.49,487,3.01,1781,13,1.57,0.63
5836,62252473,341,112918,7,191.17,285,0.85,1307,2,1.24,0.08
952,80893069,477,503520,9,145.53,131,3.52,1524,94,0.91,0.89
147,72376586,155,840063,10,129.8,456,2.27,1639,95,1.51,0.39
2794,72797440,294,444918,5,101.35,185,4.48,1896,86,0.13,0.75
9088,71671581,600,999624,1,22.16,253,4.93,1165,82,1.34,0.8
519,60839030,11,872597,7,299.67,339,3.08,907,82,1.53,0.72
587,53524427,205,976983,8,174.0,1,4.83,2028,41,1.31,0.76
6385,21288118,328,428655,6,72.12,172,1.67,1990,28,1.19,0.58
4149,81292793,5,751507,2,98.9,268,3.44,1673,96,1.27,0.82
6901,30999831,609,356358,10,27.2,422,4.87,771,3,0.07,0.14
811,78878536,122,564924,6,279.78,262,1.25,1947,53,1.04,0.28
7705,53524427,244,114229,9,331.11,232,2.35,968,41,0.58,0.79
9092,19764110,403,138184,10,460.2,318,4.47,1976,84,0.97,0.04
6970,20295434,79,995450,5,29.25,250,1.0,1079,33,1.2,0.17
7300,77862634,535,699577,7,72.31,126,4.15,2100,62,1.07,0.92
3167,97870617,367,257075,4,70.0,225,3.11,2050,29,0.16,0.51
8193,84245810,221,137100,8,326.88,262,3.63,679,39,1.22,0.39
6564,95346773,37,954539,2,55.56,114,1.44,867,82,1.53,0.32
42,16355342,199,733240,7,155.05,121,3.96,1443,51,0.28,0.74
6664,59807372,548,368995,9,417.96,255,1.97,2059,40,0.14,0.55
5405,98997917,611,298589,6,132.54,20,3.56,766,1,0.8,0.41
8440,74547649,34,154834,2,85.06,247,4.79,765,50,0.35,0.98
1917,92134098,6,749380,3,102.51,368,3.33,1486,73,1.55,0.71
7361,96857386,510,354456,10,433.0,415,2.68,764,61,1.58,0.38
7080,25855841,429,164995,7,81.83,371,4.89,1702,16,1.07,0.23
8956,71933976,434,771444,10,371.7,249,4.0,1428,16,1.95,0.88
3618,44735930,121,856472,7,109.34,388,0.31,1465,53,0.77,0.81
4591,62213228,377,229171,6,4.44,366,1.6,1489,20,1.28,0.83
267,91689057,249,728155,4,35.36,434,3.96,668,32,0.77,0.09
4847,79760093,633,969749,8,226.8,308,1.56,1828,8,0.08,0.97
7180,80252230,360,880894,7,347.41,227,0.44,2125,61,0.33,0.21
8131,44229100,531,823971,8,249.84,184,4.13,1855,77,0.29,0.7
3456,90399335,422,632839,10,407.7,288,1.64,1007,48,1.65,0.95
967,18529893,325,585847,4,79.92,323,0.37,898,98,1.16,0.68
5137,16219115,294,351035,10,328.5,381,1.67,907,77,1.94,0.67
5543,43944473,432,325187,1,21.82,279,0.22,1799,50,1.06,0.87
1936,41883647,523,440854,7,173.6,445,2.5,668,39,0.94,0.02
5832,35169704,479,396145,2,55.5,395,0.9,1084,13,0.53,0.16
5679,41804614,683,632684,2,18.06,237,0.37,1428,30,1.03,0.18
1658,57388093,266,839857,3,138.54,72,2.05,1518,87,1.22,0.37
2168,67798396,448,570723,8,205.04,377,0.28,2135,64,0.62,0.9
3716,93609505,650,449744,9,319.05,203,3.55,1131,85,1.17,0.55
6809,47110285,374,974178,7,193.27,4,1.86,1367,91,0.04,0.98
7226,71449596,104,197045,8,186.64,45,0.56,1715,48,1.43,0.27
2561,41983468,585,237942,8,23.52,108,3.93,1283,21,1.64,0.82
2860,35852768,567,386841,9,346.77,263,3.9,701,97,0.91,0.98
2588,15568495,237,278060,8,131.84,284,0.67,626,19,0.85,0.34
7652,10582340,59,838243,2,88.22,343,2.85,1371,14,0.2,0.42
7236,51593495,595,755509,8,115.84,96,2.02,1019,45,0.1,0.76
4121,82536851,636,501525,4,11.16,219,2.78,1758,4,0.39,0.8
5003,89481412,435,103595,5,142.3,77,0.78,1670,89,1.69,0.26
280,70201499,691,787262,2,83.76,123,3.54,715,5,1.27,0.2
8363,88468334,74,569381,5,182.25,317,0.77,1945,32,1.45,0.6
4391,17260417,700,747444,1,19.28,337,1.45,2168,35,0.6,0.11
1694,12276887,242,766605,10,288.5,81,4.23,2023,88,0.22,0.07
7671,63080801,72,227538,6,85.14,141,4.98,1202,65,0.63,0.46
876,43518186,7,966480,2,86.04,132,2.47,2033,101,0.72,0.49
8108,95235548,99,438180,9,294.75,478,1.23,1191,18,1.78,0.72
8506,95533326,469,143978,4,117.2,476,4.02,1944,66,1.66,0.43
882,14404772,236,157687,5,243.05,210,1.71,844,73,0.81,0.37
5292,64187086,251,537958,7,32.83,121,0.53,704,85,0.84,0.09
6008,62672369,170,813720,4,75.6,210,1.53,1411,36,1.82,0.57
2334,82240463,420,948888,2,86.5,359,3.85,2039,96,1.58,0.99
1030,14968620,386,590325,6,236.58,84,4.68,1869,86,1.04,0.66
7799,99935682,505,677944,1,31.34,128,3.45,2160,61,1.56,0.03
822,44861415,475,134969,8,277.12,23,4.46,1372,32,1.81,0.06
4847,42184136,286,979648,10,148.9,266,2.91,1697,86,0.4,0.33
9169,80824483,663,872844,4,92.72,301,3.86,733,84,0.59,0.79
8071,25812166,85,711449,6,59.04,110,2.56,2095,52,0.02,0.88
346,92255969,281,177742,6,6.6,469,4.92,1872,93,0.56,0.68
2494,38686313,435,364973,5,91.55,181,4.81,2000,43,1.21,0.28
3667,35829823,380,255755,5,107.35,203,4.34,1665,86,1.42,0.76
3140,68526710,629,653949,2,14.72,136,0.26,646,16,1.99,0.87
711,35836079,382,563690,9,143.64,185,3.13,2088,95,0.93,0.33
7131,46583999,565,512393,8,142.0,194,2.63,762,10,1.55,0.62
8065,45867862,494,252588,1,7.99,285,2.5,757,12,1.81,0.68
7113,72105821,649,997472,6,218.82,462,2.37,1413,25,1.3,0.29
9142,74799247,301,940479,6,282.66,98,3.95,1504,39,1.15,0.78
5898,69381363,153,339250,4,196.48,439,0.98,605,11,1.65,0.51
8727,10592451,115,708683,7,293.58,411,1.97,816,96,1.23,0.65
5064,63393359,444,741044,3,50.64,115,0.11,942,8,0.31,0.33
596,11388833,597,538035,1,43.09,439,0.44,1205,42,0.78,0.55
6435,93768660,653,681162,2,80.34,239,0.78,889,31,0.82,0.79
9788,50104643,422,576574,1,30.77,498,0.31,954,44,0.79,0.91
6921,73670986,597,809117,3,65.88,173,3.69,1400,95,1.39,0.89
7721,20779615,24,666121,8,287.28,60,0.31,1788,14,1.63,0.75
2945,55874285,543,167558,10,213.3,178,3.91,817,49,1.9,0.83
1472,47064905,460,834220,3,139.05,488,2.83,2032,96,0.84,0.99
7065,93499980,145,601941,4,32.92,255,0.27,724,57,0.66,0.92
1782,17709070,154,159382,9,396.27,436,0.57,2068,11,0.34,0.53
5842,50401199,289,417330,6,32.28,383,1.41,1979,12,0.59,0.83
8358,47496463,205,775768,8,124.32,447,4.41,742,102,1.73,0.05
5974,69372881,272,999601,4,195.16,168,4.66,1036,15,1.68,0.55
1682,63080801,682,927866,9,50.13,367,2.4,784,54,1.37,0.43
77,99783035,251,551763,7,287.21,335,4.84,1679,17,0.2,0.19
7292,93755116,99,725847,8,222.48,122,3.15,2011,62,1.7,0.28
6450,63150208,149,268808,1,20.8,8,4.5,620,71,1.5,0.42
